Country,Year,Air_Pollution_Deaths,Infectious_Disease_Deaths,Life_Expectancy,Smoking_Attributed_Deaths,Under_Fifteen_Mortality,Ozone_Pollution_Deaths,Health_Expenditure_as_GDP_Percentage
b'Uruguay',2010,818.80597,1913.0,76.9,4990.423,623.0,25.017044,7.91
b'Uruguay',2011,853.0028,2022.0,77.0,5042.302,598.0,31.460653,7.95
b'Uruguay',2012,858.7586,2062.0,77.1,5011.885,578.0,34.81051,8.07
b'Uruguay',2013,853.21265,2029.0,77.2,4933.7246,559.0,35.631615,8.12
b'Uruguay',2014,843.32684,2013.0,77.4,4842.409,537.0,32.23105,8.07
b'Uzbekistan',2002,28477.516,23844.0,66.6,14496.802,32254.0,384.77515,5.14
b'Uzbekistan',2003,28660.04,23368.0,67.0,15102.702,29648.0,381.27155,5.19
b'Uzbekistan',2004,28744.322,23047.0,67.4,15561.399,27390.0,359.20074,4.84
b'Uzbekistan',2005,29652.691,23004.0,67.5,16518.156,25602.0,347.68832,4.78
b'Uzbekistan',2006,28835.172,22345.0,67.9,16333.795,24131.0,290.3293,4.75
b'Uzbekistan',2007,28572.375,21823.0,68.3,16650.4,23171.0,306.23837,4.54
b'Uzbekistan',2008,28580.39,21135.0,68.8,16971.053,22380.0,286.71542,4.7
b'Uzbekistan',2009,28077.229,20290.0,68.9,16963.977,21405.0,238.17322,4.8
b'Uzbekistan',2010,28122.162,19640.0,69.2,17294.977,20062.0,194.08957,5.3
b'Uzbekistan',2011,28889.836,19239.0,69.6,18200.81,18611.0,189.66913,5.26
b'Uzbekistan',2012,29559.984,18762.0,69.9,19028.145,17451.0,195.67905,5.55
b'Uzbekistan',2013,29746.271,18121.0,70.0,19490.537,16722.0,203.12819,5.72
b'Uzbekistan',2014,30025.69,17669.0,70.2,20138.121,16230.0,188.51222,4.43
b'Vanuatu',2002,250.86963,333.0,69.2,144.21198,216.0,0.1183631,3.9
b'Vanuatu',2003,250.80667,371.0,69.3,145.34908,219.0,0.15335108,3.51
b'Vanuatu',2004,257.17603,382.0,69.3,150.19061,222.0,0.21866757,3.54
b'Vanuatu',2005,271.97888,359.0,69.4,159.5064,226.0,0.23758453,3.31
b'Vanuatu',2006,283.0265,349.0,69.5,166.63557,231.0,0.340485,3.32
b'Vanuatu',2007,297.32043,325.0,69.5,174.87112,237.0,0.33452275,3.11
b'Vanuatu',2008,309.3333,314.0,69.6,182.49428,244.0,0.36772725,3.14
b'Vanuatu',2009,318.71634,319.0,69.7,188.67455,253.0,0.3715478,3.25
b'Vanuatu',2010,328.05536,310.0,69.6,194.98347,261.0,0.31010288,3.53
b'Vanuatu',2011,342.27237,296.0,69.6,204.01062,269.0,0.31649822,3.6
b'Vanuatu',2012,351.57477,291.0,69.5,210.02547,275.0,0.39591122,3.94
b'Vanuatu',2013,362.15067,286.0,69.5,216.36403,279.0,0.46819288,4.39
b'Vanuatu',2014,372.59244,284.0,69.5,222.30774,279.0,0.5289817,3.65
b'Vietnam',2002,70062.97,67743.0,72.8,68897.54,49043.0,667.75964,3.87
b'Vietnam',2003,71344.38,67043.0,73.0,71174.836,47221.0,980.3072,3.94
b'Vietnam',2004,72580.46,66351.0,73.1,73445.984,45540.0,1051.7063,4.09
b'Vietnam',2005,73597.164,66288.0,73.3,75516.55,43960.0,1069.4707,4.32
b'Vietnam',2006,74467.19,66634.0,73.3,77426.01,42249.0,981.222,4.57
b'Vietnam',2007,75756.8,66342.0,73.4,79610.984,41081.0,1120.6055,4.63
b'Vietnam',2008,76821.516,65353.0,73.4,81451.25,40483.0,1210.0975,4.36
b'Vietnam',2009,77538.22,64342.0,73.5,83105.984,39873.0,1198.7015,4.49
b'Vietnam',2010,77630.984,63393.0,73.5,84214.77,39281.0,1390.9243,5.07
b'Vietnam',2011,77528.54,63146.0,73.7,85691.66,38946.0,1588.9803,4.97
b'Vietnam',2012,76793.15,62270.0,73.7,86886.77,38884.0,1628.3359,5.0
b'Vietnam',2013,75714.484,62208.0,73.8,88162.66,38914.0,1405.1572,4.41
b'Vietnam',2014,74501.97,60427.0,73.9,89405.766,38724.0,1251.4167,4.69
b'World',2002,6593796.5,11499822.0,67.1,6852641.5,10565454.0,274909.12,5.74
b'World',2003,6588012.5,11365289.0,67.5,6906395.0,10215361.0,287515.12,5.77
b'World',2004,6541469.0,11156351.0,67.8,6900363.0,9940550.0,295183.03,5.88
b'World',2005,6556779.0,10979043.0,68.2,6955588.0,9560560.0,301659.94,5.95
b'World',2006,6528813.0,10732006.0,68.7,6884440.5,9228285.0,317242.3,6.11
b'World',2007,6527584.5,10466212.0,69.1,6888847.5,8936163.0,329685.03,5.97
b'World',2008,6576417.5,10212090.0,69.3,6965733.0,8733085.0,339164.5,6.06
b'World',2009,6554957.0,9887675.0,69.8,6975911.0,8398179.0,318792.75,6.45
b'World',2010,6576174.0,9635935.0,70.1,7030932.0,8166318.0,314441.94,6.29
b'World',2011,6593948.0,9404140.0,70.5,7060419.5,7890121.0,315959.56,6.25
b'World',2012,6600712.0,9114067.0,70.9,7101157.0,7671635.0,311353.8,6.21
b'World',2013,6619746.0,8884533.0,71.2,7141391.5,7452510.0,310463.4,6.32
b'World',2014,6612532.0,8685501.0,71.6,7184137.0,7221021.0,307109.8,6.4
b'Yemen',2002,19601.73,40607.0,63.9,10759.712,70861.0,102.93813,4.83
b'Yemen',2003,19425.238,39167.0,64.5,10982.602,68298.0,112.035164,5.76
b'Yemen',2004,19257.531,37394.0,65.0,11217.689,65941.0,114.52496,5.51
b'Yemen',2005,19091.828,35515.0,65.5,11445.074,63590.0,125.75788,5.21
b'Yemen',2006,19095.262,33667.0,66.0,11720.227,61561.0,143.80208,5.53
b'Yemen',2007,19250.6,31004.0,66.6,11971.147,59558.0,161.93346,5.82
b'Yemen',2008,19452.6,28565.0,67.0,12326.268,57680.0,158.50252,5.76
b'Yemen',2009,19436.012,27898.0,67.2,12511.505,56447.0,143.27249,5.99
b'Yemen',2010,19258.87,27897.0,67.3,12597.7295,56097.0,148.19342,5.16
b'Yemen',2011,19429.967,26499.0,67.4,12986.572,56820.0,168.60576,4.77
b'Yemen',2012,19543.248,26016.0,67.3,13315.198,58044.0,185.67545,5.2
b'Yemen',2013,19756.006,23903.0,67.5,13693.992,58489.0,203.80196,4.96
b'Yemen',2014,19819.65,23357.0,67.4,13999.863,59811.0,210.95973,4.84
b'Zambia',2002,12833.781,119001.0,47.0,3970.3672,67897.0,32.804287,5.89
b'Zambia',2003,12903.07,116646.0,48.3,3996.6748,64287.0,32.70476,6.0
b'Zambia',2004,13118.778,111838.0,49.5,4012.3716,60857.0,50.252193,5.48
b'Zambia',2005,13211.538,107450.0,50.7,4019.2446,57952.0,74.404816,6.33
b'Zambia',2006,13316.781,102406.0,51.8,4057.1045,55568.0,108.73163,5.58
b'Zambia',2007,13197.391,94067.0,52.7,4040.5122,54134.0,105.65414,4.58
b'Zambia',2008,13107.977,83756.0,53.9,4050.7654,52835.0,90.214005,4.47
b'Zambia',2009,12828.649,77503.0,55.3,4064.3076,51242.0,71.32207,5.16
b'Zambia',2010,12710.395,74576.0,56.8,4144.1636,49809.0,69.69285,3.97
b'Zambia',2011,12643.706,71292.0,57.8,4213.4004,49527.0,76.507385,3.96
b'Zambia',2012,12441.852,67843.0,58.9,4223.7603,49171.0,81.31236,4.05
b'Zambia',2013,12308.246,64668.0,59.9,4237.982,48304.0,83.87197,4.57
b'Zambia',2014,12155.34,63027.0,60.7,4282.1367,47335.0,77.30781,3.83
b'Zimbabwe',2010,13605.436,98961.0,50.7,8486.23,44847.0,44.98586,10.48
b'Zimbabwe',2011,13647.757,85878.0,53.3,8419.166,43093.0,52.85675,8.08
b'Zimbabwe',2012,13493.102,76805.0,55.6,8343.81,39611.0,62.291565,6.92
b'Zimbabwe',2013,13261.193,71281.0,57.5,8273.502,37109.0,66.03853,7.11
b'Zimbabwe',2014,13227.661,68069.0,58.8,8298.047,35407.0,56.05794,8.13
