Country,Year,Air_Pollution_Deaths,Infectious_Disease_Deaths,Life_Expectancy,Smoking_Attributed_Deaths,Under_Fifteen_Mortality,Ozone_Pollution_Deaths
b'Serbia',2008,17004.73,1658.0,73.9,26166.328,662.0,337.65634
b'Serbia',2009,16603.076,1701.0,74.0,25865.936,652.0,291.79846
b'Serbia',2010,15905.338,1722.0,74.4,25266.402,641.0,251.41127
b'Serbia',2011,15262.166,1783.0,74.8,24899.822,626.0,193.52458
b'Serbia',2012,14773.012,1836.0,75.1,24687.807,607.0,209.73773
b'Serbia',2013,14318.267,1937.0,75.6,24482.658,585.0,198.00342
b'Serbia',2014,14014.651,2002.0,75.7,24575.725,562.0,184.68741
b'Seychelles',1990,28.620222,78.0,69.0,75.62037,32.0,0.035716996
b'Seychelles',1991,28.602507,78.0,68.9,76.0445,32.0,0.04057854
b'Seychelles',1992,28.759214,78.0,69.1,77.32264,31.0,0.037304766
b'Seychelles',1993,28.806389,81.0,69.0,78.22185,29.0,0.04310943
b'Seychelles',1994,29.109993,77.0,69.0,80.45223,29.0,0.033442512
b'Seychelles',1995,28.836813,72.0,68.5,80.57809,28.0,0.04329505
b'Seychelles',1996,28.751574,71.0,68.9,80.610954,27.0,0.048813716
b'Seychelles',1997,28.224533,71.0,69.0,78.93937,26.0,0.028493807
b'Seychelles',1998,27.891195,67.0,69.9,77.70301,25.0,0.044277325
b'Seychelles',1999,27.563055,66.0,69.5,76.85138,25.0,0.044177525
b'Seychelles',2000,27.010155,66.0,69.7,74.55009,25.0,0.029235743
b'Seychelles',2001,27.153828,67.0,70.0,75.118576,25.0,0.020324811
b'Seychelles',2002,28.036362,69.0,70.4,79.01376,25.0,0.014426856
b'Seychelles',2003,28.931538,73.0,71.0,83.30149,25.0,0.022723638
b'Seychelles',2004,28.691906,74.0,71.2,83.436516,24.0,0.031068092
b'Seychelles',2005,29.408201,76.0,71.6,87.24608,25.0,0.068401836
b'Seychelles',2006,29.620592,79.0,71.8,87.72312,26.0,0.15764572
b'Seychelles',2007,29.288853,82.0,72.1,87.108734,26.0,0.14136408
b'Seychelles',2008,29.40697,84.0,72.4,87.941795,27.0,0.09112706
b'Seychelles',2009,29.561752,87.0,72.7,89.41551,28.0,0.0558433
b'Seychelles',2010,28.898647,87.0,73.0,86.553314,27.0,0.059247147
b'Seychelles',2011,28.70313,89.0,73.8,84.817856,28.0,0.112225465
b'Seychelles',2012,29.635185,93.0,73.6,88.358406,29.0,0.15038367
b'Seychelles',2013,30.072647,95.0,73.8,88.73303,28.0,0.27626145
b'Seychelles',2014,30.51105,98.0,73.7,89.146126,28.0,0.2470806
b'Sierra Leone',1990,9775.22,35918.0,44.1,2032.1749,53154.0,15.777303
b'Sierra Leone',1991,9548.923,35311.0,43.5,1953.223,54562.0,16.352247
b'Sierra Leone',1992,9434.725,34747.0,43.6,1898.1371,54786.0,15.433397
b'Sierra Leone',1993,9381.806,34514.0,43.6,1835.2762,54267.0,14.865163
b'Sierra Leone',1994,9325.303,35146.0,42.9,1765.4374,53887.0,14.041637
b'Sierra Leone',1995,9324.621,35355.0,42.7,1739.011,53355.0,12.613997
b'Sierra Leone',1996,9286.468,35519.0,43.7,1708.4724,52465.0,14.074581
b'Sierra Leone',1997,9273.036,36238.0,43.7,1696.5466,51610.0,15.798032
b'Sierra Leone',1998,9339.485,36639.0,42.8,1670.544,50891.0,19.690424
b'Sierra Leone',1999,9532.002,37910.0,42.1,1649.3756,50090.0,18.178583
b'Sierra Leone',2000,9842.077,39471.0,45.1,1650.9363,49140.0,11.657881
b'Sierra Leone',2001,10065.501,41291.0,45.7,1674.2236,48764.0,10.460654
b'Sierra Leone',2002,10251.401,42827.0,46.4,1699.7723,49402.0,9.130703
b'Sierra Leone',2003,10326.755,43881.0,47.0,1733.3716,49803.0,12.209193
b'Sierra Leone',2004,10518.587,44101.0,47.6,1754.9088,49466.0,12.411659
b'Sierra Leone',2005,10612.431,44098.0,48.2,1803.8855,48987.0,16.325638
b'Sierra Leone',2006,10624.829,43981.0,49.3,1827.5813,48422.0,24.254381
b'Sierra Leone',2007,10544.192,43629.0,50.4,1861.6321,47463.0,29.214537
b'Sierra Leone',2008,10293.5205,43802.0,51.5,1848.322,46263.0,24.927834
b'Sierra Leone',2009,10145.271,43093.0,52.6,1874.9071,45076.0,19.047945
b'Sierra Leone',2010,10177.271,41830.0,53.7,1923.646,43865.0,22.193365
b'Sierra Leone',2011,10043.585,40819.0,54.6,1945.7557,42660.0,30.792088
b'Sierra Leone',2012,9913.704,39713.0,55.5,1972.9825,41554.0,38.135296
b'Sierra Leone',2013,9740.852,37997.0,56.3,1979.6001,40336.0,44.861458
b'Sierra Leone',2014,9577.191,42297.0,56.4,1992.222,40053.0,45.57545
b'Singapore',1990,1226.1052,1525.0,74.9,2723.2068,501.0,23.641413
b'Singapore',1991,1158.8163,1535.0,75.3,2707.3953,465.0,17.78611
b'Singapore',1992,1108.7816,1568.0,75.6,2658.5134,412.0,19.427896
b'Singapore',1993,1074.8682,1638.0,75.8,2625.2349,383.0,17.81748
b'Singapore',1994,1073.5693,1722.0,75.9,2663.4785,361.0,19.453655
b'Singapore',1995,1073.0774,1814.0,76.0,2674.0964,352.0,15.071851
b'Singapore',1996,1087.76,1833.0,76.5,2669.2297,335.0,28.666588
b'Singapore',1997,1083.0784,1807.0,77.2,2617.1648,322.0,32.147747
b'Singapore',1998,1091.7051,1837.0,78.0,2622.007,301.0,34.56902
b'Singapore',1999,1050.5447,1803.0,78.5,2540.2983,268.0,12.622038
b'Singapore',2000,1028.0225,1811.0,79.1,2482.173,265.0,10.202324
b'Singapore',2001,1006.16144,1834.0,79.2,2439.3882,245.0,9.618026
b'Singapore',2002,986.47766,1944.0,79.3,2422.054,223.0,9.716593
b'Singapore',2003,957.9479,2025.0,79.4,2373.6738,214.0,13.116336
b'Singapore',2004,938.3095,2089.0,79.8,2345.1755,200.0,14.363648
b'Singapore',2005,906.0889,2091.0,80.4,2313.7551,192.0,24.179533
b'Singapore',2006,894.29865,2139.0,80.7,2300.0413,187.0,20.46184
b'Singapore',2007,896.7858,2238.0,81.0,2353.6536,188.0,17.61666
b'Singapore',2008,893.6118,2311.0,81.2,2388.689,189.0,10.800484
b'Singapore',2009,877.3595,2391.0,81.5,2385.2117,187.0,8.454969
b'Singapore',2010,882.1033,2486.0,81.7,2405.7842,182.0,11.896272
b'Singapore',2011,909.1668,2561.0,82.0,2427.6912,181.0,17.586231
b'Singapore',2012,982.3361,2722.0,82.2,2467.1968,185.0,27.386024
b'Singapore',2013,1057.4266,2864.0,82.5,2499.032,182.0,34.229362
b'Singapore',2014,1129.7485,2996.0,82.7,2524.7678,181.0,39.318943
b'Slovakia',1990,6025.8413,3008.0,70.8,10914.918,1415.0,75.77679
b'Slovakia',1991,5930.992,2984.0,70.9,10667.985,1349.0,78.85543
b'Slovakia',1992,5790.3525,2900.0,71.4,10515.252,1268.0,72.68491
b'Slovakia',1993,5635.4854,2785.0,71.9,10193.091,1186.0,75.10316
b'Slovakia',1994,5454.661,2650.0,72.3,9853.82,1092.0,69.90656
b'Slovakia',1995,5514.0093,2602.0,72.3,9925.708,986.0,73.07371
b'Slovakia',1996,5263.117,2416.0,72.7,9583.127,911.0,66.129906
b'Slovakia',1997,5273.154,2349.0,72.7,9765.152,856.0,63.14489
b'Slovakia',1998,5090.6763,2188.0,72.6,9792.162,805.0,69.15022
b'Slovakia',1999,4883.3096,2059.0,73.0,9556.741,755.0,72.329544
b'Slovakia',2000,4680.837,1952.0,73.1,9279.443,711.0,68.87054
b'Slovakia',2001,4658.4834,1920.0,73.6,9111.833,663.0,68.40089
b'Slovakia',2002,4611.1875,1908.0,73.8,8987.448,619.0,82.10626
b'Slovakia',2003,4632.994,1942.0,73.8,8878.309,594.0,91.62409
b'Slovakia',2004,4570.948,1939.0,74.2,8600.02,578.0,94.293884
b'Slovakia',2005,4660.3667,2009.0,74.2,8795.944,564.0,90.84705
b'Slovakia',2006,4607.4,2014.0,74.4,8637.651,543.0,95.63502
b'Slovakia',2007,4638.8643,2061.0,74.5,8706.066,524.0,95.096596
b'Slovakia',2008,4478.4873,2026.0,74.9,8584.788,515.0,95.03555
b'Slovakia',2009,4380.1416,1993.0,75.2,8429.424,517.0,88.43742
b'Slovakia',2010,4187.6836,1955.0,75.5,8215.2295,510.0,89.61316
b'Slovakia',2011,4092.4321,1963.0,76.0,8163.077,497.0,88.402306
b'Slovakia',2012,3906.3962,1943.0,76.2,8017.3223,472.0,99.70718
b'Slovakia',2013,3730.9146,1918.0,76.5,7898.944,448.0,95.15884
b'Slovakia',2014,3588.006,1902.0,76.8,7859.4565,434.0,91.08065
b'Slovenia',1990,1626.0621,609.0,73.5,3114.952,307.0,64.12066
b'Slovenia',1991,1639.7045,590.0,73.3,3137.4065,279.0,65.91761
b'Slovenia',1992,1640.0497,590.0,73.5,3154.348,253.0,66.394325
b'Slovenia',1993,1641.4895,610.0,73.5,3182.8877,230.0,69.43822
b'Slovenia',1994,1631.3053,635.0,74.1,3203.8572,213.0,69.71973
b'Slovenia',1995,1612.5652,686.0,74.6,3216.9866,195.0,70.09036
b'Slovenia',1996,1583.0112,713.0,75.1,3217.1248,179.0,64.75638
b'Slovenia',1997,1546.9203,761.0,75.2,3256.9636,166.0,62.25753
b'Slovenia',1998,1496.8386,780.0,75.3,3275.1025,153.0,57.74693
b'Slovenia',1999,1430.4967,772.0,75.7,3221.9324,141.0,61.63708
b'Slovenia',2000,1349.7008,751.0,76.2,3126.596,134.0,57.055584
b'Slovenia',2001,1342.3878,746.0,76.5,3160.5984,126.0,57.88881
b'Slovenia',2002,1282.9222,728.0,76.8,3046.7107,118.0,61.984554
b'Slovenia',2003,1267.4967,727.0,76.7,3073.0828,110.0,61.930107
b'Slovenia',2004,1223.1859,717.0,77.5,2956.865,104.0,60.446075
b'Slovenia',2005,1140.1606,679.0,77.7,2795.291,101.0,50.64235
b'Slovenia',2006,1108.7078,652.0,78.4,2830.0234,98.0,50.805862
b'Slovenia',2007,1072.433,626.0,78.6,2802.195,95.0,46.782295
b'Slovenia',2008,1026.4198,610.0,79.1,2763.7385,95.0,42.46356
b'Slovenia',2009,997.37573,609.0,79.3,2715.4736,94.0,40.825413
b'Slovenia',2010,982.8154,603.0,79.7,2727.6187,90.0,43.180885
b'Slovenia',2011,969.8071,616.0,80.0,2695.8762,88.0,47.56105
b'Slovenia',2012,974.1074,637.0,80.1,2759.0386,84.0,49.87464
b'Slovenia',2013,949.96136,638.0,80.3,2750.231,79.0,49.337418
b'Slovenia',2014,889.0938,609.0,80.9,2623.842,76.0,48.115463
b'Solomon Islands',1990,778.9199,1164.0,65.4,539.56506,528.0,0.0836966
b'Solomon Islands',1991,801.49927,1181.0,65.6,557.2491,527.0,0.07737094
b'Solomon Islands',1992,820.3395,1197.0,65.8,571.42505,524.0,0.082678296
b'Solomon Islands',1993,838.45465,1212.0,66.0,584.97046,523.0,0.10231374
b'Solomon Islands',1994,857.3712,1221.0,66.2,598.6284,523.0,0.097246714
b'Solomon Islands',1995,874.0872,1231.0,66.4,610.7207,525.0,0.0980485
b'Solomon Islands',1996,894.66565,1242.0,66.6,624.37494,525.0,0.11807143
b'Solomon Islands',1997,918.8438,1249.0,66.7,639.3524,525.0,0.11607705
b'Solomon Islands',1998,951.1846,1235.0,66.9,653.50256,526.0,0.11814222
b'Solomon Islands',1999,976.2199,1246.0,67.1,665.2319,529.0,0.081545606
b'Solomon Islands',2000,998.9234,1261.0,67.2,680.59985,531.0,0.031816583
b'Solomon Islands',2001,1019.47046,1277.0,67.4,696.0333,534.0,0.029484857
b'Solomon Islands',2002,1036.747,1323.0,67.5,706.245,537.0,0.03768173
b'Solomon Islands',2003,1055.6376,1363.0,67.6,719.5766,541.0,0.055330552
b'Solomon Islands',2004,1072.804,1413.0,67.8,731.6941,544.0,0.08275821
b'Solomon Islands',2005,1095.3447,1437.0,67.9,745.1118,547.0,0.083363794
b'Solomon Islands',2006,1118.0242,1447.0,68.1,761.1222,551.0,0.16840729
b'Solomon Islands',2007,1131.5048,1477.0,68.0,769.18866,566.0,0.21366243
b'Solomon Islands',2008,1107.9073,1624.0,68.4,753.6648,551.0,0.22589952
b'Solomon Islands',2009,1142.2539,1557.0,68.5,782.6755,549.0,0.22182016
b'Solomon Islands',2010,1152.097,1563.0,68.7,792.4753,546.0,0.14524223
b'Solomon Islands',2011,1192.6465,1434.0,68.9,828.476,543.0,0.102343164
b'Solomon Islands',2012,1211.8076,1381.0,69.1,851.32544,541.0,0.08459312
b'Solomon Islands',2013,1231.4816,1342.0,69.2,873.21906,537.0,0.098855846
b'Solomon Islands',2014,1254.0427,1281.0,69.2,899.78876,534.0,0.12580778
b'Somalia',1990,16379.5,68122.0,47.1,2917.9292,70129.0,7.362556
b'Somalia',1991,16149.292,67430.0,26.6,2974.314,68654.0,7.36628
b'Somalia',1992,16497.781,68017.0,27.3,3071.702,66192.0,7.5554605
b'Somalia',1993,17048.984,69411.0,50.6,3158.2234,64588.0,7.6396065
b'Somalia',1994,17646.31,73325.0,50.3,3257.945,65809.0,7.2453346
b'Somalia',1995,18192.213,75076.0,50.6,3367.7676,67381.0,7.7000465
b'Somalia',1996,18682.994,77285.0,50.4,3452.225,68978.0,6.874376
b'Somalia',1997,19235.012,80331.0,50.2,3535.8767,71064.0,7.992451
b'Somalia',1998,19746.898,82417.0,50.7,3613.6096,73741.0,9.312354
b'Somalia',1999,20207.268,84599.0,50.5,3659.999,76701.0,12.842362
b'Somalia',2000,20617.416,87175.0,50.7,3707.7715,79683.0,10.988016
b'Somalia',2001,20890.932,88314.0,50.7,3739.3809,82796.0,9.243272
b'Somalia',2002,21307.467,89251.0,50.7,3807.931,86043.0,8.190033
b'Somalia',2003,21613.598,89886.0,50.6,3870.0269,89180.0,8.363919
b'Somalia',2004,21914.523,90394.0,50.5,3936.501,92287.0,9.313173
b'Somalia',2005,22135.967,90732.0,50.7,3995.7043,95408.0,11.6345415
b'Somalia',2006,22464.635,92019.0,50.6,4040.5085,98175.0,20.327738
b'Somalia',2007,23462.816,92015.0,50.5,4149.7715,99721.0,23.694923
b'Somalia',2008,24519.936,89611.0,51.1,4249.047,100312.0,17.97776
b'Somalia',2009,25046.756,89052.0,51.9,4332.4287,100084.0,12.265652
b'Somalia',2010,25474.822,88299.0,50.6,4399.213,100899.0,15.199145
b'Somalia',2011,25715.26,88869.0,51.3,4472.6973,99997.0,22.441275
b'Somalia',2012,25937.854,87906.0,53.2,4547.12,96831.0,27.679522
b'Somalia',2013,26142.182,87913.0,53.8,4614.4307,95372.0,36.264828
b'Somalia',2014,26322.977,88084.0,54.3,4697.2246,94643.0,39.66192
b'South Africa',1990,25961.809,88537.0,63.4,29790.713,85475.0,170.9377
b'South Africa',1991,26088.637,89403.0,63.3,31037.164,83307.0,190.95332
b'South Africa',1992,27368.12,94342.0,63.3,33164.426,81913.0,211.64165
b'South Africa',1993,26658.17,96074.0,63.0,32618.176,80957.0,218.74828
b'South Africa',1994,28087.738,105848.0,62.6,35007.555,81023.0,222.82512
b'South Africa',1995,28530.436,118098.0,62.3,36753.465,81772.0,224.42188
b'South Africa',1996,30765.53,136921.0,61.5,40012.484,82458.0,244.36319
b'South Africa',1997,34606.273,165055.0,60.8,45702.105,82103.0,280.62445
b'South Africa',1998,36034.906,196446.0,60.0,47465.816,82105.0,299.4502
b'South Africa',1999,35580.098,227315.0,59.2,45803.93,83060.0,324.2136
b'South Africa',2000,37239.027,265425.0,58.5,47282.07,83814.0,292.1946
b'South Africa',2001,36861.36,299736.0,57.3,46014.156,84539.0,277.44122
b'South Africa',2002,37110.715,335642.0,55.7,45851.664,85665.0,230.54686
b'South Africa',2003,37406.28,369574.0,54.3,45993.246,87329.0,255.97438
b'South Africa',2004,36967.367,396089.0,54.0,44951.598,90351.0,387.35492
b'South Africa',2005,37004.035,412216.0,54.0,44346.86,94116.0,523.43
b'South Africa',2006,37832.105,417396.0,54.3,44628.008,96007.0,691.20386
b'South Africa',2007,37153.957,406120.0,55.0,43069.074,93164.0,585.13116
b'South Africa',2008,36853.99,386936.0,56.0,42089.977,88891.0,490.1389
b'South Africa',2009,36412.945,360860.0,57.4,41281.613,80043.0,386.959
b'South Africa',2010,35755.086,335308.0,58.9,40469.363,69200.0,362.806
b'South Africa',2011,34633.254,306755.0,60.7,38704.66,61910.0,432.4669
b'South Africa',2012,33799.45,278456.0,61.8,37262.367,57393.0,511.51132
b'South Africa',2013,33330.37,257761.0,62.5,36385.9,54969.0,609.19727
b'South Africa',2014,33633.33,248194.0,63.4,36536.812,53166.0,506.54376
b'South Asia (WB)',1990,1813501.1,4459202.0,,858497.94,,54778.81
b'South Asia (WB)',1991,1815017.6,4465146.0,,878033.3,,56539.46
b'South Asia (WB)',1992,1820527.4,4460934.0,,892400.06,,57201.387
b'South Asia (WB)',1993,1815729.6,4316838.0,,901746.2,,59538.36
b'South Asia (WB)',1994,1812547.8,4168917.0,,911745.06,,61251.28
b'South Asia (WB)',1995,1810147.4,4082012.0,,916206.56,,64617.355
b'South Asia (WB)',1996,1829071.4,3992978.0,,941893.94,,66995.586
b'South Asia (WB)',1997,1888306.1,3994807.0,,994091.75,,73897.36
b'South Asia (WB)',1998,1894888.0,3955358.0,,999085.1,,78146.46
b'South Asia (WB)',1999,1867611.6,3889188.0,,981376.9,,83610.13
b'South Asia (WB)',2000,1873002.6,3817140.0,,995333.2,,84034.08
b'South Asia (WB)',2001,1890067.6,3737469.0,,1010663.94,,86266.83
b'South Asia (WB)',2002,1898116.1,3657496.0,,1018748.5,,85180.93
b'South Asia (WB)',2003,1883104.5,3556101.0,,1017090.8,,90205.62
b'South Asia (WB)',2004,1833732.8,3447625.0,,984013.5,,88625.85
b'South Asia (WB)',2005,1867156.9,3405479.0,,1010270.94,,94388.97
b'South Asia (WB)',2006,1917323.4,3350916.0,,1047897.44,,101611.98
b'South Asia (WB)',2007,1953011.1,3285870.0,,1079194.5,,113018.26
b'South Asia (WB)',2008,1986878.9,3219955.0,,1112622.8,,117808.875
b'South Asia (WB)',2009,1954787.0,3071276.0,,1103692.2,,110884.93
b'South Asia (WB)',2010,1953861.9,2978059.0,,1110887.6,,109690.44
b'South Asia (WB)',2011,1985170.8,2923736.0,,1135360.9,,119240.59
b'South Asia (WB)',2012,2023783.5,2816374.0,,1164538.8,,127897.16
b'South Asia (WB)',2013,2071068.1,2741567.0,,1198181.8,,141087.95
b'South Asia (WB)',2014,2084450.2,2651339.0,,1216140.4,,147152.83
b'South Korea',1990,18780.418,14424.0,71.9,41631.426,14241.0,366.10825
b'South Korea',1991,18551.102,13385.0,72.4,41720.19,13443.0,381.61786
b'South Korea',1992,17965.262,12286.0,73.0,40964.066,12647.0,412.8041
b'South Korea',1993,17623.691,11393.0,73.3,40892.887,11669.0,460.96362
b'South Korea',1994,17562.818,10929.0,73.6,41600.9,10681.0,489.538
b'South Korea',1995,17135.662,10336.0,73.9,41049.867,9762.0,503.7028
b'South Korea',1996,16946.0,10056.0,74.3,41212.14,8868.0,539.0472
b'South Korea',1997,17036.41,9987.0,75.0,41687.28,8063.0,625.04456
b'South Korea',1998,17260.936,10155.0,75.5,42612.11,7319.0,671.7333
b'South Korea',1999,17473.281,10239.0,76.0,43388.785,6641.0,692.0012
b'South Korea',2000,17365.908,10272.0,76.5,43659.375,6070.0,562.3593
b'South Korea',2001,16992.65,10062.0,77.3,43318.535,5476.0,404.2485
b'South Korea',2002,16879.602,9932.0,77.5,43455.06,4848.0,298.47507
b'South Korea',2003,16803.748,9833.0,77.5,43487.445,4356.0,323.9775
b'South Korea',2004,16626.898,9807.0,78.0,43495.34,3964.0,384.92657
b'South Korea',2005,16367.663,9976.0,78.5,43094.723,3581.0,402.93918
b'South Korea',2006,16037.864,10218.0,79.1,42911.01,3280.0,420.88544
b'South Korea',2007,15863.656,10640.0,79.5,43025.28,3090.0,466.16632
b'South Korea',2008,15707.477,11138.0,80.0,43144.137,2890.0,570.1571
b'South Korea',2009,15660.914,11830.0,80.6,43394.242,2668.0,605.9429
b'South Korea',2010,15833.132,12870.0,80.8,43990.227,2522.0,614.3547
b'South Korea',2011,16259.711,14019.0,81.2,44359.914,2423.0,641.01953
b'South Korea',2012,17164.129,15290.0,81.3,45031.477,2321.0,740.06165
b'South Korea',2013,17943.922,16115.0,81.9,45077.37,2187.0,863.63617
b'South Korea',2014,18593.488,16796.0,82.4,45236.598,2055.0,927.0052
b'South Sudan',1990,10887.293,41151.0,29.9,1867.3811,72365.0,61.460308
b'South Sudan',1991,10901.888,41648.0,30.1,1888.1271,71455.0,60.71847
b'South Sudan',1992,11001.92,41872.0,22.7,1914.3859,70716.0,58.11206
b'South Sudan',1993,11076.099,42151.0,22.7,1931.1737,69449.0,56.857704
b'South Sudan',1994,11098.651,42446.0,44.4,1941.3256,68365.0,55.59945
b'South Sudan',1995,11234.62,42096.0,30.9,1966.7184,67643.0,54.965393
b'South Sudan',1996,11146.069,42479.0,31.3,1952.8969,66965.0,52.022205
b'South Sudan',1997,10970.032,43364.0,32.2,1902.399,65985.0,51.797047
b'South Sudan',1998,10871.746,43620.0,18.4,1884.3708,64425.0,50.066456
b'South Sudan',1999,10733.323,43917.0,43.2,1853.3312,62680.0,47.582485
b'South Sudan',2000,10632.053,44038.0,46.0,1829.1,61144.0,34.61277
b'South Sudan',2001,10440.643,44712.0,46.9,1775.8195,59653.0,30.938198
b'South Sudan',2002,10354.934,45069.0,47.5,1753.0483,58142.0,28.382212
b'South Sudan',2003,10323.176,45160.0,50.3,1754.7971,56233.0,32.834568
b'South Sudan',2004,10377.877,45128.0,50.9,1759.9852,54108.0,37.442703
b'South Sudan',2005,10550.614,44889.0,51.5,1753.075,52015.0,44.610767
b'South Sudan',2006,10748.362,45760.0,52.0,1767.8445,49962.0,55.34765
b'South Sudan',2007,10865.166,45518.0,52.9,1773.861,48295.0,56.867195
b'South Sudan',2008,10988.031,45684.0,53.5,1779.6971,47219.0,51.718163
b'South Sudan',2009,11031.891,45867.0,53.9,1787.6183,46558.0,44.87605
b'South Sudan',2010,10975.005,46240.0,54.8,1798.1951,45857.0,42.053326
b'South Sudan',2011,10953.033,46385.0,54.9,1807.3221,45839.0,43.37677
b'South Sudan',2012,10893.508,46021.0,55.9,1821.7583,46358.0,42.09125
b'South Sudan',2013,10820.2,45099.0,55.8,1830.5496,47192.0,48.36056
b'South Sudan',2014,10587.777,44029.0,55.0,1845.6736,48266.0,47.16988
b'South-East Asia Region (WHO)',1990,1919740.2,4674041.0,,1004523.2,,51570.797
b'South-East Asia Region (WHO)',1991,1916652.8,4655217.0,,1028210.06,,53564.1
b'South-East Asia Region (WHO)',1992,1915764.5,4620247.0,,1046037.56,,54562.723
b'South-East Asia Region (WHO)',1993,1905022.1,4443820.0,,1057491.6,,57372.4
b'South-East Asia Region (WHO)',1994,1895679.6,4267620.0,,1069187.8,,58915.785
b'South-East Asia Region (WHO)',1995,1886818.8,4160322.0,,1073815.8,,61915.926
b'South-East Asia Region (WHO)',1996,1902757.9,4057682.0,,1101026.9,,64635.89
b'South-East Asia Region (WHO)',1997,1956260.1,4046314.0,,1151068.4,,71891.67
b'South-East Asia Region (WHO)',1998,1964870.0,4008043.0,,1162703.1,,76159.945
b'South-East Asia Region (WHO)',1999,1938518.1,3944213.0,,1151754.2,,80672.28
b'South-East Asia Region (WHO)',2000,1941622.4,3877948.0,,1167891.8,,80416.586
b'South-East Asia Region (WHO)',2001,1955438.4,3802273.0,,1182308.5,,82608.04
b'South-East Asia Region (WHO)',2002,1964363.6,3718457.0,,1194586.9,,81780.91
b'South-East Asia Region (WHO)',2003,1949396.4,3621959.0,,1197163.1,,87231.88
b'South-East Asia Region (WHO)',2004,1903543.5,3515340.0,,1170532.5,,85994.78
b'South-East Asia Region (WHO)',2005,1941469.8,3469415.0,,1202056.0,,92462.35
b'South-East Asia Region (WHO)',2006,1994950.0,3410129.0,,1245634.8,,100415.11
b'South-East Asia Region (WHO)',2007,2035766.4,3343807.0,,1283631.0,,111635.734
b'South-East Asia Region (WHO)',2008,2070767.4,3280044.0,,1322188.5,,116220.93
b'South-East Asia Region (WHO)',2009,2040479.6,3126972.0,,1318790.0,,108758.88
b'South-East Asia Region (WHO)',2010,2041211.4,3028464.0,,1330868.5,,108729.12
b'South-East Asia Region (WHO)',2011,2073945.5,2963078.0,,1360235.8,,119234.32
b'South-East Asia Region (WHO)',2012,2111227.0,2850065.0,,1393028.4,,128397.4
b'South-East Asia Region (WHO)',2013,2154442.5,2772980.0,,1430277.9,,141879.25
b'South-East Asia Region (WHO)',2014,2164015.0,2678179.0,,1452361.5,,147747.39
b'Spain',1990,16349.455,13343.0,77.0,65118.426,5016.0,1010.4579
b'Spain',1991,15742.731,13745.0,77.1,66090.516,4704.0,1020.5376
b'Spain',1992,14928.582,14274.0,77.6,66059.25,4412.0,959.2595
b'Spain',1993,14617.203,14993.0,77.7,66612.61,4104.0,1067.8469
b'Spain',1994,14406.736,15676.0,78.1,67053.95,3763.0,1161.6118
b'Spain',1995,14729.245,16695.0,78.2,68339.34,3452.0,1475.9072
b'Spain',1996,14982.272,16765.0,78.3,69211.06,3209.0,1507.426
b'Spain',1997,15143.045,14571.0,78.9,68624.26,3031.0,1563.3115
b'Spain',1998,15652.051,13987.0,78.9,69770.336,2878.0,1516.5515
b'Spain',1999,16242.148,14515.0,78.9,70985.95,2777.0,1597.4474
b'Spain',2000,15892.829,14175.0,79.4,69085.71,2742.0,1574.5546
b'Spain',2001,15693.712,14076.0,79.7,68492.96,2706.0,1627.2864
b'Spain',2002,15856.448,14542.0,79.8,68782.09,2660.0,2007.078
b'Spain',2003,15839.968,14946.0,79.8,69319.7,2658.0,2213.8137
b'Spain',2004,15329.286,14841.0,80.3,68452.85,2664.0,2352.0286
b'Spain',2005,14922.458,15082.0,80.3,68499.83,2634.0,2279.3662
b'Spain',2006,14302.151,14729.0,81.0,67444.46,2598.0,2181.3757
b'Spain',2007,13966.347,14932.0,81.0,67799.016,2560.0,2075.3167
b'Spain',2008,13576.819,14956.0,81.3,67460.55,2541.0,2008.7422
b'Spain',2009,13185.774,14641.0,81.6,66729.836,2461.0,2075.1958
b'Spain',2010,12818.44,14399.0,82.0,65999.9,2331.0,2155.6382
b'Spain',2011,12730.915,14633.0,82.2,66283.76,2220.0,2253.754
b'Spain',2012,12661.262,15006.0,82.2,66580.82,2099.0,2362.3691
b'Spain',2013,12282.719,14913.0,82.7,65644.016,1969.0,2405.83
b'Spain',2014,12211.662,15310.0,82.9,65849.695,1871.0,2546.064
b'Sri Lanka',1990,12826.121,14803.0,71.9,10451.966,10483.0,19.926054
b'Sri Lanka',1991,11972.841,13653.0,71.8,9810.907,10247.0,22.312967
b'Sri Lanka',1992,11894.787,13152.0,72.5,9853.312,9993.0,23.14294
b'Sri Lanka',1993,11520.474,12047.0,73.1,9679.031,9625.0,23.22864
b'Sri Lanka',1994,11953.011,11641.0,72.9,10112.952,9175.0,24.271976
b'Sri Lanka',1995,12457.031,12150.0,72.3,10739.381,8754.0,32.588264
b'Sri Lanka',1996,12840.792,11596.0,72.3,10997.372,8345.0,37.184822
b'Sri Lanka',1997,13653.507,11789.0,72.1,11781.569,7946.0,43.54913
b'Sri Lanka',1998,13229.614,11025.0,72.1,11513.987,7551.0,40.38346
b'Sri Lanka',1999,13481.358,11040.0,72.6,11721.153,7254.0,54.77907
b'Sri Lanka',2000,13662.945,10963.0,70.4,11874.132,7096.0,49.681545
b'Sri Lanka',2001,13206.463,10023.0,70.8,11488.973,7010.0,54.005894
b'Sri Lanka',2002,13103.745,9564.0,71.1,11321.58,6914.0,43.65523
