Entity,Code,Year,Deaths that are from all causes attributed to ambient ozone pollution
Iraq,IRQ,2007,198.88219
Iraq,IRQ,2008,215.6411
Iraq,IRQ,2009,207.26456
Iraq,IRQ,2010,192.63737
Iraq,IRQ,2011,191.12703
Iraq,IRQ,2012,195.95595
Iraq,IRQ,2013,202.30128
Iraq,IRQ,2014,201.17429
Ireland,IRL,1990,69.82334
Ireland,IRL,1991,70.674706
Ireland,IRL,1992,64.90097
Ireland,IRL,1993,66.10229
Ireland,IRL,1994,68.36583
Ireland,IRL,1995,69.99165
Ireland,IRL,1996,66.94506
Ireland,IRL,1997,58.484734
Ireland,IRL,1998,69.1444
Ireland,IRL,1999,72.8669
Ireland,IRL,2000,70.73742
Ireland,IRL,2001,62.87084
Ireland,IRL,2002,61.839596
Ireland,IRL,2003,57.538666
Ireland,IRL,2004,49.913754
Ireland,IRL,2005,46.2484
Ireland,IRL,2006,44.84467
Ireland,IRL,2007,49.783424
Ireland,IRL,2008,44.25253
Ireland,IRL,2009,44.733612
Ireland,IRL,2010,35.79071
Ireland,IRL,2011,39.029694
Ireland,IRL,2012,42.285774
Ireland,IRL,2013,42.8927
Ireland,IRL,2014,22.853827
Israel,ISR,1990,141.04483
Israel,ISR,1991,148.2859
Israel,ISR,1992,153.56972
Israel,ISR,1993,158.44455
Israel,ISR,1994,154.45749
Israel,ISR,1995,148.31218
Israel,ISR,1996,134.62611
Israel,ISR,1997,132.92819
Israel,ISR,1998,130.6952
Israel,ISR,1999,139.43173
Israel,ISR,2000,133.0543
Israel,ISR,2001,142.80333
Israel,ISR,2002,152.7803
Israel,ISR,2003,168.97188
Israel,ISR,2004,163.42093
Israel,ISR,2005,161.27608
Israel,ISR,2006,163.27487
Israel,ISR,2007,174.1917
Israel,ISR,2008,177.32106
Israel,ISR,2009,177.20403
Israel,ISR,2010,179.92676
Israel,ISR,2011,188.47586
Israel,ISR,2012,189.06256
Israel,ISR,2013,189.96848
Israel,ISR,2014,184.91325
Italy,ITA,1990,2709.8586
Italy,ITA,1991,2627.956
Italy,ITA,1992,2477.138
Italy,ITA,1993,2492.8423
Italy,ITA,1994,2521.5078
Italy,ITA,1995,2534.34
Italy,ITA,1996,2454.207
Italy,ITA,1997,2636.3628
Italy,ITA,1998,2631.8232
Italy,ITA,1999,2470.1833
Italy,ITA,2000,2112.3694
Italy,ITA,2001,1953.0051
Italy,ITA,2002,2238.918
Italy,ITA,2003,2351.333
Italy,ITA,2004,2400.2034
Italy,ITA,2005,2347.8384
Italy,ITA,2006,2428.1665
Italy,ITA,2007,2317.991
Italy,ITA,2008,2176.6348
Italy,ITA,2009,2120.9517
Italy,ITA,2010,2285.243
Italy,ITA,2011,2439.4475
Italy,ITA,2012,2665.593
Italy,ITA,2013,2754.551
Italy,ITA,2014,2868.4434
Jamaica,JAM,1990,18.312666
Jamaica,JAM,1991,17.670498
Jamaica,JAM,1992,19.122894
Jamaica,JAM,1993,20.321846
Jamaica,JAM,1994,22.26241
Jamaica,JAM,1995,26.542099
Jamaica,JAM,1996,28.257103
Jamaica,JAM,1997,30.38567
Jamaica,JAM,1998,32.295116
Jamaica,JAM,1999,38.3857
Jamaica,JAM,2000,34.31732
Jamaica,JAM,2001,42.65346
Jamaica,JAM,2002,43.785297
Jamaica,JAM,2003,48.49311
Jamaica,JAM,2004,35.911606
Jamaica,JAM,2005,28.096483
Jamaica,JAM,2006,27.55404
Jamaica,JAM,2007,31.138683
Jamaica,JAM,2008,32.321743
Jamaica,JAM,2009,27.80665
Jamaica,JAM,2010,23.312628
Jamaica,JAM,2011,29.859814
Jamaica,JAM,2012,28.451488
Jamaica,JAM,2013,27.746399
Jamaica,JAM,2014,24.31217
Japan,JPN,1990,891.7093
Japan,JPN,1991,976.019
Japan,JPN,1992,1048.6912
Japan,JPN,1993,1313.2404
Japan,JPN,1994,1360.5361
Japan,JPN,1995,1490.6653
Japan,JPN,1996,1409.8392
Japan,JPN,1997,1450.3268
Japan,JPN,1998,1575.5994
Japan,JPN,1999,1788.0751
Japan,JPN,2000,1981.4984
Japan,JPN,2001,2063.8677
Japan,JPN,2002,2117.8413
Japan,JPN,2003,2284.0579
Japan,JPN,2004,2449.9038
Japan,JPN,2005,2568.8765
Japan,JPN,2006,2639.96
Japan,JPN,2007,2770.7363
Japan,JPN,2008,2948.9268
Japan,JPN,2009,2911.94
Japan,JPN,2010,2714.0796
Japan,JPN,2011,2591.1985
Japan,JPN,2012,2632.9556
Japan,JPN,2013,2977.0586
Japan,JPN,2014,3133.1824
Jordan,JOR,1990,32.246216
Jordan,JOR,1991,33.231056
Jordan,JOR,1992,34.045742
Jordan,JOR,1993,37.606773
Jordan,JOR,1994,38.482273
Jordan,JOR,1995,39.284615
Jordan,JOR,1996,38.751606
Jordan,JOR,1997,39.807945
Jordan,JOR,1998,39.94192
Jordan,JOR,1999,41.392307
Jordan,JOR,2000,39.567757
Jordan,JOR,2001,42.57286
Jordan,JOR,2002,43.953384
Jordan,JOR,2003,47.236164
Jordan,JOR,2004,45.806248
Jordan,JOR,2005,46.142437
Jordan,JOR,2006,45.677032
Jordan,JOR,2007,48.740326
Jordan,JOR,2008,49.92856
Jordan,JOR,2009,49.198837
Jordan,JOR,2010,47.807285
Jordan,JOR,2011,48.781376
Jordan,JOR,2012,49.854782
Jordan,JOR,2013,49.640003
Jordan,JOR,2014,50.34271
Kazakhstan,KAZ,1990,481.71295
Kazakhstan,KAZ,1991,478.62292
Kazakhstan,KAZ,1992,477.21466
Kazakhstan,KAZ,1993,492.537
Kazakhstan,KAZ,1994,518.0038
Kazakhstan,KAZ,1995,544.4283
Kazakhstan,KAZ,1996,520.88544
Kazakhstan,KAZ,1997,499.36084
Kazakhstan,KAZ,1998,459.6146
Kazakhstan,KAZ,1999,441.73477
Kazakhstan,KAZ,2000,440.899
Kazakhstan,KAZ,2001,406.49503
Kazakhstan,KAZ,2002,376.64154
Kazakhstan,KAZ,2003,384.07407
Kazakhstan,KAZ,2004,372.17758
Kazakhstan,KAZ,2005,363.86832
Kazakhstan,KAZ,2006,324.13626
Kazakhstan,KAZ,2007,359.77023
Kazakhstan,KAZ,2008,361.80865
Kazakhstan,KAZ,2009,377.27383
Kazakhstan,KAZ,2010,360.97845
Kazakhstan,KAZ,2011,422.4921
Kazakhstan,KAZ,2012,448.61157
Kazakhstan,KAZ,2013,445.6489
Kazakhstan,KAZ,2014,404.31564
Kenya,KEN,1990,20.968102
Kenya,KEN,1991,21.232897
Kenya,KEN,1992,19.88604
Kenya,KEN,1993,18.46856
Kenya,KEN,1994,18.327503
Kenya,KEN,1995,19.745771
Kenya,KEN,1996,19.508121
Kenya,KEN,1997,20.845354
Kenya,KEN,1998,20.649258
Kenya,KEN,1999,24.940928
Kenya,KEN,2000,16.728533
Kenya,KEN,2001,15.523364
Kenya,KEN,2002,10.24187
Kenya,KEN,2003,10.870842
Kenya,KEN,2004,18.079689
Kenya,KEN,2005,33.179058
Kenya,KEN,2006,65.07856
Kenya,KEN,2007,63.98413
Kenya,KEN,2008,46.45919
Kenya,KEN,2009,39.547554
Kenya,KEN,2010,49.355106
Kenya,KEN,2011,75.08577
Kenya,KEN,2012,84.83432
Kenya,KEN,2013,125.292564
Kenya,KEN,2014,137.01086
Kiribati,KIR,1990,0.44841555
Kiribati,KIR,1991,0.47278747
Kiribati,KIR,1992,0.46266437
Kiribati,KIR,1993,0.49223226
Kiribati,KIR,1994,0.44686094
Kiribati,KIR,1995,0.4400013
Kiribati,KIR,1996,0.47534642
Kiribati,KIR,1997,0.5224144
Kiribati,KIR,1998,0.5175941
Kiribati,KIR,1999,0.45070064
Kiribati,KIR,2000,0.32985085
Kiribati,KIR,2001,0.3210231
Kiribati,KIR,2002,0.2552777
Kiribati,KIR,2003,0.3104973
Kiribati,KIR,2004,0.3656946
Kiribati,KIR,2005,0.59147996
Kiribati,KIR,2006,0.80121356
Kiribati,KIR,2007,0.7800091
Kiribati,KIR,2008,0.6214111
Kiribati,KIR,2009,0.51446074
Kiribati,KIR,2010,0.62610567
Kiribati,KIR,2011,0.8172293
Kiribati,KIR,2012,0.95131713
Kiribati,KIR,2013,1.1382909
Kiribati,KIR,2014,1.2088218
Kuwait,KWT,1990,5.461135
Kuwait,KWT,1991,4.9423633
Kuwait,KWT,1992,4.6462445
Kuwait,KWT,1993,5.3690047
Kuwait,KWT,1994,6.1124773
Kuwait,KWT,1995,7.0449877
Kuwait,KWT,1996,7.279378
Kuwait,KWT,1997,8.159566
Kuwait,KWT,1998,7.9980054
Kuwait,KWT,1999,9.166306
Kuwait,KWT,2000,9.511403
Kuwait,KWT,2001,8.874648
Kuwait,KWT,2002,9.763587
Kuwait,KWT,2003,10.273978
Kuwait,KWT,2004,11.058226
Kuwait,KWT,2005,11.244313
Kuwait,KWT,2006,11.940358
Kuwait,KWT,2007,14.128474
Kuwait,KWT,2008,16.797209
Kuwait,KWT,2009,15.690231
Kuwait,KWT,2010,13.614596
Kuwait,KWT,2011,13.637922
Kuwait,KWT,2012,15.374426
Kuwait,KWT,2013,16.701395
Kuwait,KWT,2014,17.122856
Kyrgyzstan,KGZ,1990,325.9564
Kyrgyzstan,KGZ,1991,319.5343
Kyrgyzstan,KGZ,1992,312.42264
Kyrgyzstan,KGZ,1993,326.29587
Kyrgyzstan,KGZ,1994,351.9023
Kyrgyzstan,KGZ,1995,358.8078
Kyrgyzstan,KGZ,1996,337.91098
Kyrgyzstan,KGZ,1997,327.71747
Kyrgyzstan,KGZ,1998,321.68036
Kyrgyzstan,KGZ,1999,322.01746
Kyrgyzstan,KGZ,2000,355.2208
Kyrgyzstan,KGZ,2001,321.8983
Kyrgyzstan,KGZ,2002,308.19342
Kyrgyzstan,KGZ,2003,313.91074
Kyrgyzstan,KGZ,2004,298.83673
Kyrgyzstan,KGZ,2005,283.27954
Kyrgyzstan,KGZ,2006,263.8753
Kyrgyzstan,KGZ,2007,298.12354
Kyrgyzstan,KGZ,2008,290.00046
Kyrgyzstan,KGZ,2009,242.53148
Kyrgyzstan,KGZ,2010,194.32074
Kyrgyzstan,KGZ,2011,176.05948
Kyrgyzstan,KGZ,2012,174.12776
Kyrgyzstan,KGZ,2013,164.93265
Kyrgyzstan,KGZ,2014,148.3072
Laos,LAO,1990,30.691027
Laos,LAO,1991,34.570293
Laos,LAO,1992,37.39544
Laos,LAO,1993,39.217953
Laos,LAO,1994,38.95169
Laos,LAO,1995,40.868397
Laos,LAO,1996,44.804066
Laos,LAO,1997,56.781002
Laos,LAO,1998,57.502422
Laos,LAO,1999,46.07493
Laos,LAO,2000,28.501944
Laos,LAO,2001,28.418764
Laos,LAO,2002,37.60493
Laos,LAO,2003,60.22415
Laos,LAO,2004,65.163414
Laos,LAO,2005,59.957653
Laos,LAO,2006,51.884323
Laos,LAO,2007,58.366425
Laos,LAO,2008,63.705536
Laos,LAO,2009,62.77782
Laos,LAO,2010,78.04473
Laos,LAO,2011,94.93068
Laos,LAO,2012,107.389244
Laos,LAO,2013,102.03767
Laos,LAO,2014,90.898254
Latin America & Caribbean (WB),,1990,3625.517
Latin America & Caribbean (WB),,1991,3709.5972
Latin America & Caribbean (WB),,1992,3951.682
Latin America & Caribbean (WB),,1993,3983.201
Latin America & Caribbean (WB),,1994,4244.759
Latin America & Caribbean (WB),,1995,4348.864
Latin America & Caribbean (WB),,1996,4311.5264
Latin America & Caribbean (WB),,1997,4354.071
Latin America & Caribbean (WB),,1998,4741.248
Latin America & Caribbean (WB),,1999,4993.2197
Latin America & Caribbean (WB),,2000,4418.481
Latin America & Caribbean (WB),,2001,4636.8687
Latin America & Caribbean (WB),,2002,4758.3994
Latin America & Caribbean (WB),,2003,4868.902
Latin America & Caribbean (WB),,2004,4314.663
Latin America & Caribbean (WB),,2005,4263.791
Latin America & Caribbean (WB),,2006,4687.0767
Latin America & Caribbean (WB),,2007,4581.92
Latin America & Caribbean (WB),,2008,4341.6265
Latin America & Caribbean (WB),,2009,4221.8843
Latin America & Caribbean (WB),,2010,4646.61
Latin America & Caribbean (WB),,2011,5258.5537
Latin America & Caribbean (WB),,2012,6102.0303
Latin America & Caribbean (WB),,2013,6122.367
Latin America & Caribbean (WB),,2014,6031.1514
Latvia,LVA,1990,18.123909
Latvia,LVA,1991,20.231949
Latvia,LVA,1992,20.506086
Latvia,LVA,1993,22.283539
Latvia,LVA,1994,20.290974
Latvia,LVA,1995,21.595364
Latvia,LVA,1996,19.590282
Latvia,LVA,1997,15.639701
Latvia,LVA,1998,13.734192
Latvia,LVA,1999,11.482977
Latvia,LVA,2000,13.231
Latvia,LVA,2001,14.013063
Latvia,LVA,2002,13.716586
Latvia,LVA,2003,13.021818
Latvia,LVA,2004,11.868877
Latvia,LVA,2005,11.660887
Latvia,LVA,2006,11.234199
Latvia,LVA,2007,12.325699
Latvia,LVA,2008,12.183679
Latvia,LVA,2009,12.474961
Latvia,LVA,2010,12.697361
Latvia,LVA,2011,15.795247
Latvia,LVA,2012,17.566507
Latvia,LVA,2013,18.508371
Latvia,LVA,2014,15.393947
Lebanon,LBN,1990,46.93252
Lebanon,LBN,1991,47.56495
Lebanon,LBN,1992,48.78976
Lebanon,LBN,1993,51.873215
Lebanon,LBN,1994,52.01653
Lebanon,LBN,1995,52.312675
Lebanon,LBN,1996,51.03628
Lebanon,LBN,1997,52.492462
Lebanon,LBN,1998,52.144344
Lebanon,LBN,1999,54.154858
Lebanon,LBN,2000,54.67557
Lebanon,LBN,2001,59.50119
Lebanon,LBN,2002,63.090847
Lebanon,LBN,2003,73.20049
Lebanon,LBN,2004,73.64589
Lebanon,LBN,2005,71.755104
Lebanon,LBN,2006,68.43528
Lebanon,LBN,2007,76.62513
Lebanon,LBN,2008,89.64002
Lebanon,LBN,2009,92.7292
Lebanon,LBN,2010,92.886665
Lebanon,LBN,2011,89.416885
Lebanon,LBN,2012,89.83711
Lebanon,LBN,2013,90.16297
Lebanon,LBN,2014,88.31851
Lesotho,LSO,1990,17.811384
Lesotho,LSO,1991,19.176523
Lesotho,LSO,1992,19.907007
Lesotho,LSO,1993,21.484879
Lesotho,LSO,1994,20.352247
Lesotho,LSO,1995,19.780512
Lesotho,LSO,1996,18.185942
Lesotho,LSO,1997,18.262482
Lesotho,LSO,1998,20.001335
Lesotho,LSO,1999,22.495792
Lesotho,LSO,2000,19.345919
Lesotho,LSO,2001,18.877798
Lesotho,LSO,2002,16.53626
Lesotho,LSO,2003,20.275072
Lesotho,LSO,2004,31.557793
Lesotho,LSO,2005,43.739967
Lesotho,LSO,2006,54.95841
Lesotho,LSO,2007,48.372566
Lesotho,LSO,2008,39.428474
Lesotho,LSO,2009,31.675896
Lesotho,LSO,2010,26.419876
Lesotho,LSO,2011,34.1559
Lesotho,LSO,2012,39.28699
Lesotho,LSO,2013,50.182343
Lesotho,LSO,2014,39.647057
Liberia,LBR,1990,2.035493
Liberia,LBR,1991,2.2865527
Liberia,LBR,1992,2.1680899
Liberia,LBR,1993,2.303933
Liberia,LBR,1994,2.1938741
Liberia,LBR,1995,1.9293135
Liberia,LBR,1996,2.3629098
Liberia,LBR,1997,2.875919
Liberia,LBR,1998,3.9230452
Liberia,LBR,1999,3.5370793
Liberia,LBR,2000,1.854501
Liberia,LBR,2001,1.5605074
Liberia,LBR,2002,1.1473837
Liberia,LBR,2003,1.4349507
Liberia,LBR,2004,1.5768229
Liberia,LBR,2005,2.6306777
Liberia,LBR,2006,5.2728295
Liberia,LBR,2007,6.1507154
Liberia,LBR,2008,4.492695
Liberia,LBR,2009,2.8918324
Liberia,LBR,2010,4.1412854
Liberia,LBR,2011,7.6802664
Liberia,LBR,2012,11.295496
Liberia,LBR,2013,13.891377
Liberia,LBR,2014,13.903554
Libya,LBY,1990,28.00091
Libya,LBY,1991,28.686914
Libya,LBY,1992,29.406818
Libya,LBY,1993,29.676798
Libya,LBY,1994,28.475449
Libya,LBY,1995,27.267105
Libya,LBY,1996,26.146034
Libya,LBY,1997,29.1941
Libya,LBY,1998,30.628963
Libya,LBY,1999,36.572296
Libya,LBY,2000,36.195023
Libya,LBY,2001,36.869392
Libya,LBY,2002,36.40686
Libya,LBY,2003,33.94875
Libya,LBY,2004,33.43367
Libya,LBY,2005,30.210297
Libya,LBY,2006,35.155174
Libya,LBY,2007,37.97216
Libya,LBY,2008,38.28592
Libya,LBY,2009,38.832504
Libya,LBY,2010,44.624477
Libya,LBY,2011,53.374508
Libya,LBY,2012,56.471764
Libya,LBY,2013,63.478256
Libya,LBY,2014,66.559685
Lithuania,LTU,1990,53.202656
Lithuania,LTU,1991,61.460724
Lithuania,LTU,1992,57.302185
Lithuania,LTU,1993,60.882206
Lithuania,LTU,1994,52.431194
Lithuania,LTU,1995,56.57856
Lithuania,LTU,1996,51.668762
Lithuania,LTU,1997,34.200687
Lithuania,LTU,1998,29.761967
Lithuania,LTU,1999,27.591375
Lithuania,LTU,2000,34.91805
Lithuania,LTU,2001,42.253155
Lithuania,LTU,2002,44.619408
Lithuania,LTU,2003,42.79608
Lithuania,LTU,2004,35.55722
Lithuania,LTU,2005,36.98658
Lithuania,LTU,2006,33.13084
Lithuania,LTU,2007,34.28487
Lithuania,LTU,2008,26.629301
Lithuania,LTU,2009,27.273808
Lithuania,LTU,2010,26.40904
Lithuania,LTU,2011,29.62924
Lithuania,LTU,2012,29.435587
Lithuania,LTU,2013,29.12732
Lithuania,LTU,2014,25.064083
Low Income (WB),,1990,5072.785
Low Income (WB),,1991,5228.795
Low Income (WB),,1992,5265.6763
Low Income (WB),,1993,5367.5034
Low Income (WB),,1994,5383.9326
Low Income (WB),,1995,5587.642
Low Income (WB),,1996,5708.945
Low Income (WB),,1997,6062.0366
Low Income (WB),,1998,6355.7905
Low Income (WB),,1999,6718.746
Low Income (WB),,2000,6204.1514
Low Income (WB),,2001,5830.47
Low Income (WB),,2002,5463.7856
Low Income (WB),,2003,5916.8115
Low Income (WB),,2004,6484.6826
Low Income (WB),,2005,7258.2773
Low Income (WB),,2006,8240.647
Low Income (WB),,2007,8776.039
Low Income (WB),,2008,8769.735
Low Income (WB),,2009,8512.157
Low Income (WB),,2010,8765.916
Low Income (WB),,2011,9542.1
Low Income (WB),,2012,10094.478
Low Income (WB),,2013,11060.893
Low Income (WB),,2014,11242.145
Lower Middle Income (WB),,1990,61036.367
Lower Middle Income (WB),,1991,63201.625
Lower Middle Income (WB),,1992,63964.777
Lower Middle Income (WB),,1993,66787.39
Lower Middle Income (WB),,1994,68416.875
Lower Middle Income (WB),,1995,72022.96
Lower Middle Income (WB),,1996,74054.55
Lower Middle Income (WB),,1997,80961.445
Lower Middle Income (WB),,1998,84886.45
Lower Middle Income (WB),,1999,89943.375
Lower Middle Income (WB),,2000,89435.12
Lower Middle Income (WB),,2001,91562.02
Lower Middle Income (WB),,2002,90687.98
Lower Middle Income (WB),,2003,96396.54
Lower Middle Income (WB),,2004,94935.79
Lower Middle Income (WB),,2005,101308.87
Lower Middle Income (WB),,2006,109495.15
Lower Middle Income (WB),,2007,120989.96
Lower Middle Income (WB),,2008,125289.08
Lower Middle Income (WB),,2009,116985.2
Lower Middle Income (WB),,2010,116519.24
Lower Middle Income (WB),,2011,127226.17
Lower Middle Income (WB),,2012,136717.42
Lower Middle Income (WB),,2013,150420.39
Lower Middle Income (WB),,2014,155911.42
Luxembourg,LUX,1990,7.098048
Luxembourg,LUX,1991,6.7326517
Luxembourg,LUX,1992,6.116365
Luxembourg,LUX,1993,6.7089453
Luxembourg,LUX,1994,7.8753996
Luxembourg,LUX,1995,8.015378
Luxembourg,LUX,1996,8.220844
Luxembourg,LUX,1997,7.9642973
Luxembourg,LUX,1998,8.67157
Luxembourg,LUX,1999,7.4217076
Luxembourg,LUX,2000,8.026669
Luxembourg,LUX,2001,7.2403336
Luxembourg,LUX,2002,11.024678
Luxembourg,LUX,2003,11.096599
Luxembourg,LUX,2004,11.565366
Luxembourg,LUX,2005,10.387643
Luxembourg,LUX,2006,9.31382
Luxembourg,LUX,2007,9.02691
Luxembourg,LUX,2008,8.034577
Luxembourg,LUX,2009,9.445102
Luxembourg,LUX,2010,10.583262
Luxembourg,LUX,2011,10.5759535
Luxembourg,LUX,2012,10.566276
Luxembourg,LUX,2013,10.47766
Luxembourg,LUX,2014,11.467273
Madagascar,MDG,1990,7.3062606
Madagascar,MDG,1991,7.7580504
Madagascar,MDG,1992,7.2680335
Madagascar,MDG,1993,7.1310477
Madagascar,MDG,1994,6.397432
Madagascar,MDG,1995,7.076902
Madagascar,MDG,1996,6.8095417
Madagascar,MDG,1997,6.8338294
Madagascar,MDG,1998,7.3461494
Madagascar,MDG,1999,8.681943
Madagascar,MDG,2000,5.626376
Madagascar,MDG,2001,5.0278506
Madagascar,MDG,2002,3.084581
Madagascar,MDG,2003,3.1855328
Madagascar,MDG,2004,5.583759
Madagascar,MDG,2005,13.25919
Madagascar,MDG,2006,32.538624
Madagascar,MDG,2007,31.323673
Madagascar,MDG,2008,19.448858
Madagascar,MDG,2009,11.807384
Madagascar,MDG,2010,16.330643
Madagascar,MDG,2011,31.574276
Madagascar,MDG,2012,46.47898
Madagascar,MDG,2013,64.77725
Madagascar,MDG,2014,59.428074
Malawi,MWI,1990,13.244097
Malawi,MWI,1991,15.609326
Malawi,MWI,1992,14.375982
Malawi,MWI,1993,13.523115
Malawi,MWI,1994,11.707863
Malawi,MWI,1995,12.988404
Malawi,MWI,1996,13.335354
Malawi,MWI,1997,16.491625
Malawi,MWI,1998,17.225868
Malawi,MWI,1999,19.588102
Malawi,MWI,2000,13.919597
Malawi,MWI,2001,14.249563
Malawi,MWI,2002,10.69862
Malawi,MWI,2003,9.7346325
Malawi,MWI,2004,17.543152
Malawi,MWI,2005,33.996662
Malawi,MWI,2006,65.28214
Malawi,MWI,2007,65.7101
Malawi,MWI,2008,52.098095
Malawi,MWI,2009,34.685448
Malawi,MWI,2010,33.39184
Malawi,MWI,2011,42.05708
Malawi,MWI,2012,48.059647
Malawi,MWI,2013,53.93298
Malawi,MWI,2014,46.95309
Malaysia,MYS,1990,71.144905
Malaysia,MYS,1991,63.195644
Malaysia,MYS,1992,72.91584
Malaysia,MYS,1993,87.58291
Malaysia,MYS,1994,104.07323
Malaysia,MYS,1995,101.02058
Malaysia,MYS,1996,139.51439
Malaysia,MYS,1997,167.27472
Malaysia,MYS,1998,179.67754
Malaysia,MYS,1999,126.34394
Malaysia,MYS,2000,99.60575
Malaysia,MYS,2001,102.54352
Malaysia,MYS,2002,103.30723
Malaysia,MYS,2003,149.83157
Malaysia,MYS,2004,168.38698
Malaysia,MYS,2005,211.65361
Malaysia,MYS,2006,192.17538
Malaysia,MYS,2007,161.13707
Malaysia,MYS,2008,124.07921
Malaysia,MYS,2009,96.64057
Malaysia,MYS,2010,121.40066
Malaysia,MYS,2011,161.46295
Malaysia,MYS,2012,201.42874
Malaysia,MYS,2013,223.72015
Malaysia,MYS,2014,258.62534
Maldives,MDV,1990,1.3694906
Maldives,MDV,1991,1.5111201
Maldives,MDV,1992,1.5352277
Maldives,MDV,1993,1.5693384
Maldives,MDV,1994,1.5458448
Maldives,MDV,1995,1.9177268
Maldives,MDV,1996,2.1485145
Maldives,MDV,1997,2.31489
Maldives,MDV,1998,2.0571964
Maldives,MDV,1999,2.398577
Maldives,MDV,2000,2.279041
Maldives,MDV,2001,2.6927052
Maldives,MDV,2002,2.2753813
Maldives,MDV,2003,2.6829138
Maldives,MDV,2004,2.5559742
Maldives,MDV,2005,2.6826084
Maldives,MDV,2006,2.7496853
Maldives,MDV,2007,3.288173
Maldives,MDV,2008,3.1295888
Maldives,MDV,2009,2.564361
Maldives,MDV,2010,3.042541
Maldives,MDV,2011,4.099937
Maldives,MDV,2012,5.2014017
Maldives,MDV,2013,5.663472
Maldives,MDV,2014,5.457541
Mali,MLI,1990,39.92718
Mali,MLI,1991,42.613014
Mali,MLI,1992,41.250896
Mali,MLI,1993,40.73734
Mali,MLI,1994,34.479763
Mali,MLI,1995,34.395397
Mali,MLI,1996,35.400852
Mali,MLI,1997,41.260143
Mali,MLI,1998,43.38301
Mali,MLI,1999,43.791344
Mali,MLI,2000,31.776142
Mali,MLI,2001,26.849953
Mali,MLI,2002,22.282225
Mali,MLI,2003,28.113985
Mali,MLI,2004,36.523666
Mali,MLI,2005,54.625576
Mali,MLI,2006,71.70442
Mali,MLI,2007,72.583145
Mali,MLI,2008,53.243183
Mali,MLI,2009,42.21
Mali,MLI,2010,52.568604
Mali,MLI,2011,68.43274
Mali,MLI,2012,80.989914
Mali,MLI,2013,100.781906
Mali,MLI,2014,116.29415
Malta,MLT,1990,13.264369
Malta,MLT,1991,13.252879
Malta,MLT,1992,13.364251
Malta,MLT,1993,13.645851
Malta,MLT,1994,13.541592
Malta,MLT,1995,13.491427
Malta,MLT,1996,12.980451
Malta,MLT,1997,14.054063
Malta,MLT,1998,13.974449
Malta,MLT,1999,14.722643
Malta,MLT,2000,13.310351
Malta,MLT,2001,12.607636
Malta,MLT,2002,13.126098
Malta,MLT,2003,12.834112
Malta,MLT,2004,12.277116
Malta,MLT,2005,10.245122
Malta,MLT,2006,9.716204
Malta,MLT,2007,9.041095
Malta,MLT,2008,8.696377
Malta,MLT,2009,8.773782
Malta,MLT,2010,10.053267
Malta,MLT,2011,11.368537
Malta,MLT,2012,11.984851
Malta,MLT,2013,13.130413
Malta,MLT,2014,13.282591
Marshall Islands,MHL,1990,0.005715353
Marshall Islands,MHL,1991,0.0059974133
Marshall Islands,MHL,1992,0.005671487
Marshall Islands,MHL,1993,0.0043545556
Marshall Islands,MHL,1994,0.0048781503
Marshall Islands,MHL,1995,0.004138122
Marshall Islands,MHL,1996,0.005888144
Marshall Islands,MHL,1997,0.006017629
Marshall Islands,MHL,1998,0.0055923825
Marshall Islands,MHL,1999,0.0037931018
Marshall Islands,MHL,2000,0.0015835052
Marshall Islands,MHL,2001,0.0008673479
Marshall Islands,MHL,2002,0.0014741395
Marshall Islands,MHL,2003,0.0020502273
Marshall Islands,MHL,2004,0.0025990582
Marshall Islands,MHL,2005,0.003937189
Marshall Islands,MHL,2006,0.0076922677
Marshall Islands,MHL,2007,0.009332037
Marshall Islands,MHL,2008,0.009076572
Marshall Islands,MHL,2009,0.010631595
Marshall Islands,MHL,2010,0.0061667957
Marshall Islands,MHL,2011,0.004190582
Marshall Islands,MHL,2012,0.0024752335
Marshall Islands,MHL,2013,0.001976668
Marshall Islands,MHL,2014,0.0033525536
Mauritania,MRT,1990,5.9586735
Mauritania,MRT,1991,5.899778
Mauritania,MRT,1992,5.840493
Mauritania,MRT,1993,5.4179816
Mauritania,MRT,1994,4.5745673
Mauritania,MRT,1995,4.5193377
Mauritania,MRT,1996,4.4474382
Mauritania,MRT,1997,4.918187
Mauritania,MRT,1998,5.3668647
Mauritania,MRT,1999,5.588304
Mauritania,MRT,2000,4.399655
Mauritania,MRT,2001,3.606162
Mauritania,MRT,2002,3.1307726
Mauritania,MRT,2003,3.633229
Mauritania,MRT,2004,4.0017867
Mauritania,MRT,2005,5.0512223
Mauritania,MRT,2006,6.6414604
Mauritania,MRT,2007,6.601082
Mauritania,MRT,2008,5.0528564
Mauritania,MRT,2009,4.26317
Mauritania,MRT,2010,5.598906
Mauritania,MRT,2011,7.614956
Mauritania,MRT,2012,9.62434
Mauritania,MRT,2013,12.298488
Mauritania,MRT,2014,13.178958
Mauritius,MUS,1990,0.5554345
Mauritius,MUS,1991,0.5964194
Mauritius,MUS,1992,0.62557554
Mauritius,MUS,1993,0.5667845
Mauritius,MUS,1994,0.620392
Mauritius,MUS,1995,0.62682587
Mauritius,MUS,1996,0.57725596
Mauritius,MUS,1997,0.56426716
Mauritius,MUS,1998,0.5709929
Mauritius,MUS,1999,0.5580414
Mauritius,MUS,2000,0.3594266
