Entity,Code,Year,Deaths that are from all causes attributed to smoking
Afghanistan,AFG,1990,5174.313
Afghanistan,AFG,1991,5246.9497
Afghanistan,AFG,1992,5363.3354
Afghanistan,AFG,1993,5522.3994
Afghanistan,AFG,1994,5688.7485
Afghanistan,AFG,1995,5800.6177
Afghanistan,AFG,1996,5934.1523
Afghanistan,AFG,1997,6065.6665
Afghanistan,AFG,1998,6177.6875
Afghanistan,AFG,1999,6288.3413
Afghanistan,AFG,2000,6377.8887
Afghanistan,AFG,2001,6505.155
Afghanistan,AFG,2002,6487.9395
Afghanistan,AFG,2003,6527.653
Afghanistan,AFG,2004,6594.475
Afghanistan,AFG,2005,6635.9478
Afghanistan,AFG,2006,6720.0693
Afghanistan,AFG,2007,6849.35
Afghanistan,AFG,2008,7026.1265
Afghanistan,AFG,2009,7181.1147
Afghanistan,AFG,2010,7339.67
Afghanistan,AFG,2011,7571.6855
Afghanistan,AFG,2012,7855.574
Afghanistan,AFG,2013,8123.7925
Afghanistan,AFG,2014,8428.712
African Region (WHO),,1990,175453.8
African Region (WHO),,1991,179235.25
African Region (WHO),,1992,183930.73
African Region (WHO),,1993,185843.22
African Region (WHO),,1994,190794.3
African Region (WHO),,1995,195920.84
African Region (WHO),,1996,201739.1
African Region (WHO),,1997,209218.48
African Region (WHO),,1998,213098.33
African Region (WHO),,1999,212744.42
African Region (WHO),,2000,215528.9
African Region (WHO),,2001,214909.25
African Region (WHO),,2002,215497.94
African Region (WHO),,2003,216621.47
African Region (WHO),,2004,216528.17
African Region (WHO),,2005,216048.89
African Region (WHO),,2006,217166.77
African Region (WHO),,2007,216340.03
African Region (WHO),,2008,216665.84
African Region (WHO),,2009,217700.78
African Region (WHO),,2010,218518
African Region (WHO),,2011,219104.23
African Region (WHO),,2012,220368.58
African Region (WHO),,2013,221841.03
African Region (WHO),,2014,224484.94
Albania,ALB,1990,2751.6006
Albania,ALB,1991,2809.0579
Albania,ALB,1992,2705.3171
Albania,ALB,1993,2603.1292
Albania,ALB,1994,2452.9595
Albania,ALB,1995,2550.0374
Albania,ALB,1996,2674.3691
Albania,ALB,1997,2744.9543
Albania,ALB,1998,2788.3816
Albania,ALB,1999,2794.6804
Albania,ALB,2000,2831.889
Albania,ALB,2001,2767.937
Albania,ALB,2002,2897.9949
Albania,ALB,2003,3100.1785
Albania,ALB,2004,3166.1003
Albania,ALB,2005,3108.3745
Albania,ALB,2006,2973.473
Albania,ALB,2007,2899.2192
Albania,ALB,2008,3010.7542
Albania,ALB,2009,3061.293
Albania,ALB,2010,3147.2642
Albania,ALB,2011,3301.942
Albania,ALB,2012,3411.2158
Albania,ALB,2013,3543.6035
Albania,ALB,2014,3741.2747
Algeria,DZA,1990,13779.92
Algeria,DZA,1991,14233.036
Algeria,DZA,1992,14540.913
Algeria,DZA,1993,14827.082
Algeria,DZA,1994,15078.419
Algeria,DZA,1995,15269.932
Algeria,DZA,1996,15363.95
Algeria,DZA,1997,15419.513
Algeria,DZA,1998,15442.409
Algeria,DZA,1999,15611.044
Algeria,DZA,2000,15654.23
Algeria,DZA,2001,15698.557
Algeria,DZA,2002,15761.597
Algeria,DZA,2003,15843.926
Algeria,DZA,2004,15979.762
Algeria,DZA,2005,16143.619
Algeria,DZA,2006,16306.281
Algeria,DZA,2007,16512.639
Algeria,DZA,2008,16732.793
Algeria,DZA,2009,17014.246
Algeria,DZA,2010,17237.574
Algeria,DZA,2011,17594.926
Algeria,DZA,2012,17978.12
Algeria,DZA,2013,18318.133
Algeria,DZA,2014,18740.156
American Samoa,ASM,1990,33.550743
American Samoa,ASM,1991,34.745083
American Samoa,ASM,1992,35.743843
American Samoa,ASM,1993,36.49441
American Samoa,ASM,1994,37.45542
American Samoa,ASM,1995,38.31633
American Samoa,ASM,1996,39.243286
American Samoa,ASM,1997,40.16044
American Samoa,ASM,1998,41.14374
American Samoa,ASM,1999,42.269318
American Samoa,ASM,2000,42.606495
American Samoa,ASM,2001,43.32753
American Samoa,ASM,2002,43.995724
American Samoa,ASM,2003,44.51052
American Samoa,ASM,2004,44.87876
American Samoa,ASM,2005,45.161484
American Samoa,ASM,2006,45.741577
American Samoa,ASM,2007,46.193954
American Samoa,ASM,2008,47.054523
American Samoa,ASM,2009,47.867283
American Samoa,ASM,2010,48.18708
American Samoa,ASM,2011,48.70226
American Samoa,ASM,2012,49.375134
American Samoa,ASM,2013,50.34144
American Samoa,ASM,2014,51.14592
Andorra,AND,1990,59.971134
Andorra,AND,1991,63.211082
Andorra,AND,1992,66.96454
Andorra,AND,1993,70.824005
Andorra,AND,1994,72.44682
Andorra,AND,1995,73.61649
Andorra,AND,1996,74.87549
Andorra,AND,1997,76.316605
Andorra,AND,1998,77.65407
Andorra,AND,1999,78.846886
Andorra,AND,2000,80.70329
Andorra,AND,2001,82.43426
Andorra,AND,2002,84.39883
Andorra,AND,2003,86.83223
Andorra,AND,2004,89.10217
Andorra,AND,2005,89.98807
Andorra,AND,2006,92.004845
Andorra,AND,2007,93.73012
Andorra,AND,2008,95.71921
Andorra,AND,2009,97.69946
Andorra,AND,2010,99.392845
Andorra,AND,2011,93.66909
Andorra,AND,2012,91.98637
Andorra,AND,2013,93.36005
Andorra,AND,2014,94.85725
Angola,AGO,1990,4506.5513
Angola,AGO,1991,4613.45
Angola,AGO,1992,4732.2505
Angola,AGO,1993,4916.1255
Angola,AGO,1994,5084.612
Angola,AGO,1995,5178.1255
Angola,AGO,1996,5151.3354
Angola,AGO,1997,5197.7285
Angola,AGO,1998,5368.583
Angola,AGO,1999,5483.752
Angola,AGO,2000,5560.7803
Angola,AGO,2001,5568.221
Angola,AGO,2002,5440.367
Angola,AGO,2003,5459.851
Angola,AGO,2004,5596.9497
Angola,AGO,2005,5535.6436
Angola,AGO,2006,5662.1196
Angola,AGO,2007,5703.746
Angola,AGO,2008,5792.02
Angola,AGO,2009,5904.1743
Angola,AGO,2010,6005.295
Angola,AGO,2011,6158.308
Angola,AGO,2012,6351.417
Angola,AGO,2013,6477.1543
Angola,AGO,2014,6489.091
Antigua and Barbuda,ATG,1990,24.408165
Antigua and Barbuda,ATG,1991,24.667093
Antigua and Barbuda,ATG,1992,25.163893
Antigua and Barbuda,ATG,1993,26.775331
Antigua and Barbuda,ATG,1994,27.063538
Antigua and Barbuda,ATG,1995,27.474203
Antigua and Barbuda,ATG,1996,25.24763
Antigua and Barbuda,ATG,1997,24.806486
Antigua and Barbuda,ATG,1998,24.77663
Antigua and Barbuda,ATG,1999,24.993769
Antigua and Barbuda,ATG,2000,25.221628
Antigua and Barbuda,ATG,2001,25.219118
Antigua and Barbuda,ATG,2002,25.315311
Antigua and Barbuda,ATG,2003,25.649435
Antigua and Barbuda,ATG,2004,26.000685
Antigua and Barbuda,ATG,2005,26.45098
Antigua and Barbuda,ATG,2006,27.456722
Antigua and Barbuda,ATG,2007,32.200394
Antigua and Barbuda,ATG,2008,32.557606
Antigua and Barbuda,ATG,2009,29.999779
Antigua and Barbuda,ATG,2010,30.273094
Antigua and Barbuda,ATG,2011,30.733746
Antigua and Barbuda,ATG,2012,30.999079
Antigua and Barbuda,ATG,2013,31.269712
Antigua and Barbuda,ATG,2014,32.48078
Argentina,ARG,1990,46415.086
Argentina,ARG,1991,45869.184
Argentina,ARG,1992,46216.242
Argentina,ARG,1993,45708.46
Argentina,ARG,1994,44884.96
Argentina,ARG,1995,45125.688
Argentina,ARG,1996,45555.984
Argentina,ARG,1997,45967.117
Argentina,ARG,1998,46526.145
Argentina,ARG,1999,46944.6
Argentina,ARG,2000,45672.95
Argentina,ARG,2001,45880.055
Argentina,ARG,2002,46721.52
Argentina,ARG,2003,47185.445
Argentina,ARG,2004,46318.83
Argentina,ARG,2005,45835.87
Argentina,ARG,2006,46025.78
Argentina,ARG,2007,47285.367
Argentina,ARG,2008,46398.062
Argentina,ARG,2009,46502.56
Argentina,ARG,2010,46970.734
Argentina,ARG,2011,47323.914
Argentina,ARG,2012,47484.812
Argentina,ARG,2013,47689.2
Argentina,ARG,2014,47574.54
Armenia,ARM,1990,4243.0674
Armenia,ARM,1991,4532.255
Armenia,ARM,1992,4942.378
Armenia,ARM,1993,5167.4053
Armenia,ARM,1994,4977.9756
Armenia,ARM,1995,4927.393
Armenia,ARM,1996,4987.7
Armenia,ARM,1997,4792.5967
Armenia,ARM,1998,4674.314
Armenia,ARM,1999,4759.277
Armenia,ARM,2000,4721.587
Armenia,ARM,2001,4839.0986
Armenia,ARM,2002,4954.0723
Armenia,ARM,2003,5013.5435
Armenia,ARM,2004,4978.0605
Armenia,ARM,2005,5060.4907
Armenia,ARM,2006,5154.6455
Armenia,ARM,2007,5053.317
Armenia,ARM,2008,5091.0386
Armenia,ARM,2009,5043.7246
Armenia,ARM,2010,4979.8916
Armenia,ARM,2011,4955.2314
Armenia,ARM,2012,4840.179
Armenia,ARM,2013,4686.409
Armenia,ARM,2014,4715.917
Australia,AUS,1990,24758.887
Australia,AUS,1991,24210.855
Australia,AUS,1992,24108.717
Australia,AUS,1993,23651.33
Australia,AUS,1994,23605.848
Australia,AUS,1995,23090.201
Australia,AUS,1996,22859.824
Australia,AUS,1997,22294.13
Australia,AUS,1998,21643.18
Australia,AUS,1999,20984.729
Australia,AUS,2000,20465.936
Australia,AUS,2001,20045.873
Australia,AUS,2002,19774.824
Australia,AUS,2003,19198.877
Australia,AUS,2004,18866.393
Australia,AUS,2005,18454.93
Australia,AUS,2006,18235.043
Australia,AUS,2007,18372.986
Australia,AUS,2008,18357.244
Australia,AUS,2009,18061.729
Australia,AUS,2010,17852.414
Australia,AUS,2011,17884.3
Australia,AUS,2012,17730.459
Australia,AUS,2013,17766.355
Australia,AUS,2014,18047.824
Austria,AUT,1990,12730.463
Austria,AUT,1991,12714.086
Austria,AUT,1992,12619.32
Austria,AUT,1993,12510.867
Austria,AUT,1994,12296.028
Austria,AUT,1995,12297.013
Austria,AUT,1996,12242.782
Austria,AUT,1997,12075.335
Austria,AUT,1998,11962.87
Austria,AUT,1999,11804.408
Austria,AUT,2000,11646.483
Austria,AUT,2001,11449.343
Austria,AUT,2002,11564.528
Austria,AUT,2003,11637.103
Austria,AUT,2004,11535.185
Austria,AUT,2005,11521.199
Austria,AUT,2006,11407.852
Austria,AUT,2007,11519.783
Austria,AUT,2008,11559.966
Austria,AUT,2009,11848.172
Austria,AUT,2010,11889.391
Austria,AUT,2011,11923.205
Austria,AUT,2012,12058.575
Austria,AUT,2013,12143.642
Austria,AUT,2014,12179.527
Azerbaijan,AZE,1990,6926.708
Azerbaijan,AZE,1991,7278.0537
Azerbaijan,AZE,1992,7729.6304
Azerbaijan,AZE,1993,8068.4595
Azerbaijan,AZE,1994,8357.847
Azerbaijan,AZE,1995,8500.135
Azerbaijan,AZE,1996,8521.388
Azerbaijan,AZE,1997,8355.244
Azerbaijan,AZE,1998,8252.28
Azerbaijan,AZE,1999,8226.001
Azerbaijan,AZE,2000,8223.878
Azerbaijan,AZE,2001,8232.814
Azerbaijan,AZE,2002,8402.513
Azerbaijan,AZE,2003,8655.491
Azerbaijan,AZE,2004,8788.322
Azerbaijan,AZE,2005,9136.85
Azerbaijan,AZE,2006,9316.596
Azerbaijan,AZE,2007,9390.766
Azerbaijan,AZE,2008,9753.2
Azerbaijan,AZE,2009,9997.67
Azerbaijan,AZE,2010,10240.345
Azerbaijan,AZE,2011,10613.418
Azerbaijan,AZE,2012,10900.838
Azerbaijan,AZE,2013,11056.013
Azerbaijan,AZE,2014,11228.678
Bahamas,BHS,1990,92.52774
Bahamas,BHS,1991,92.154175
Bahamas,BHS,1992,92.075294
Bahamas,BHS,1993,93.332695
Bahamas,BHS,1994,94.82491
Bahamas,BHS,1995,96.22534
Bahamas,BHS,1996,98.83416
Bahamas,BHS,1997,96.867905
Bahamas,BHS,1998,98.33846
Bahamas,BHS,1999,102.40709
Bahamas,BHS,2000,99.24776
Bahamas,BHS,2001,102.60619
Bahamas,BHS,2002,100.75798
Bahamas,BHS,2003,100.9147
Bahamas,BHS,2004,103.73979
Bahamas,BHS,2005,102.68796
Bahamas,BHS,2006,107.311966
Bahamas,BHS,2007,107.04525
Bahamas,BHS,2008,111.1534
Bahamas,BHS,2009,116.089195
Bahamas,BHS,2010,119.37951
Bahamas,BHS,2011,121.84951
Bahamas,BHS,2012,124.28511
Bahamas,BHS,2013,125.090515
Bahamas,BHS,2014,130.13011
Bahrain,BHR,1990,310.90292
Bahrain,BHR,1991,321.1237
Bahrain,BHR,1992,324.2103
Bahrain,BHR,1993,322.32797
Bahrain,BHR,1994,327.07434
Bahrain,BHR,1995,336.13925
Bahrain,BHR,1996,342.0226
Bahrain,BHR,1997,345.1812
Bahrain,BHR,1998,348.67996
Bahrain,BHR,1999,344.93436
Bahrain,BHR,2000,316.37543
Bahrain,BHR,2001,291.2866
Bahrain,BHR,2002,327.10034
Bahrain,BHR,2003,360.48492
Bahrain,BHR,2004,363.25934
Bahrain,BHR,2005,360.93414
Bahrain,BHR,2006,357.0254
Bahrain,BHR,2007,354.74722
Bahrain,BHR,2008,356.0569
Bahrain,BHR,2009,358.9524
Bahrain,BHR,2010,364.59286
Bahrain,BHR,2011,365.29666
Bahrain,BHR,2012,363.78516
Bahrain,BHR,2013,363.2334
Bahrain,BHR,2014,371.0988
Bangladesh,BGD,1990,87247.99
Bangladesh,BGD,1991,80024.945
Bangladesh,BGD,1992,79352.82
Bangladesh,BGD,1993,78473.58
Bangladesh,BGD,1994,77514.766
Bangladesh,BGD,1995,78471.516
Bangladesh,BGD,1996,77380.29
Bangladesh,BGD,1997,76092.305
Bangladesh,BGD,1998,75334.14
Bangladesh,BGD,1999,74736.72
Bangladesh,BGD,2000,76853.65
Bangladesh,BGD,2001,76996.22
Bangladesh,BGD,2002,78795.42
Bangladesh,BGD,2003,81211.055
Bangladesh,BGD,2004,82303.08
Bangladesh,BGD,2005,84803.44
Bangladesh,BGD,2006,88158.72
Bangladesh,BGD,2007,89673.016
Bangladesh,BGD,2008,89226.73
Bangladesh,BGD,2009,89153.82
Bangladesh,BGD,2010,89731.23
Bangladesh,BGD,2011,85129.64
Bangladesh,BGD,2012,81878.56
Bangladesh,BGD,2013,83177.695
Bangladesh,BGD,2014,87283.53
Barbados,BRB,1990,134.8683
Barbados,BRB,1991,132.60841
Barbados,BRB,1992,135.62013
Barbados,BRB,1993,136.63387
Barbados,BRB,1994,138.78586
Barbados,BRB,1995,137.44693
Barbados,BRB,1996,136.4792
Barbados,BRB,1997,136.06255
Barbados,BRB,1998,130.98282
Barbados,BRB,1999,122.50891
Barbados,BRB,2000,121.80886
Barbados,BRB,2001,118.66098
Barbados,BRB,2002,124.87359
Barbados,BRB,2003,131.18875
Barbados,BRB,2004,133.4605
Barbados,BRB,2005,130.36118
Barbados,BRB,2006,131.99077
Barbados,BRB,2007,131.91237
Barbados,BRB,2008,130.59796
Barbados,BRB,2009,124.99663
Barbados,BRB,2010,126.18132
Barbados,BRB,2011,127.402916
Barbados,BRB,2012,128.67816
Barbados,BRB,2013,131.30864
Barbados,BRB,2014,134.49646
Belarus,BLR,1990,20601.158
Belarus,BLR,1991,21563.77
Belarus,BLR,1992,22489.643
Belarus,BLR,1993,24920.162
Belarus,BLR,1994,25213.447
Belarus,BLR,1995,26259.871
Belarus,BLR,1996,26113.418
Belarus,BLR,1997,26458.969
Belarus,BLR,1998,26938.793
Belarus,BLR,1999,27471.018
Belarus,BLR,2000,25882.93
Belarus,BLR,2001,27153.328
Belarus,BLR,2002,28272.254
Belarus,BLR,2003,27252.225
Belarus,BLR,2004,26413.988
Belarus,BLR,2005,26824.08
Belarus,BLR,2006,25558.035
Belarus,BLR,2007,23947.385
Belarus,BLR,2008,23935.94
Belarus,BLR,2009,23829.45
Belarus,BLR,2010,24209.822
Belarus,BLR,2011,24396.697
Belarus,BLR,2012,21449.955
Belarus,BLR,2013,20878.912
Belarus,BLR,2014,20565.455
Belgium,BEL,1990,23940.256
Belgium,BEL,1991,23750.727
Belgium,BEL,1992,23720.729
Belgium,BEL,1993,23798.385
Belgium,BEL,1994,23534.393
Belgium,BEL,1995,23584.28
Belgium,BEL,1996,23336.715
Belgium,BEL,1997,23120.732
Belgium,BEL,1998,22978.326
Belgium,BEL,1999,22784.102
Belgium,BEL,2000,22486.102
Belgium,BEL,2001,22102.137
Belgium,BEL,2002,22024.543
Belgium,BEL,2003,21670.348
Belgium,BEL,2004,21021.33
Belgium,BEL,2005,20713.412
Belgium,BEL,2006,20122.057
Belgium,BEL,2007,19933.309
Belgium,BEL,2008,19728.627
Belgium,BEL,2009,19893.344
Belgium,BEL,2010,19886.064
Belgium,BEL,2011,19839.457
Belgium,BEL,2012,20021.45
Belgium,BEL,2013,19887.787
Belgium,BEL,2014,19419.602
Belize,BLZ,1990,55.929867
Belize,BLZ,1991,54.79678
Belize,BLZ,1992,56.169495
Belize,BLZ,1993,57.83147
Belize,BLZ,1994,60.505924
Belize,BLZ,1995,64.08289
Belize,BLZ,1996,69.39723
Belize,BLZ,1997,77.319
Belize,BLZ,1998,84.88136
Belize,BLZ,1999,91.42103
Belize,BLZ,2000,93.17184
Belize,BLZ,2001,85.34052
Belize,BLZ,2002,80.32333
Belize,BLZ,2003,79.54008
Belize,BLZ,2004,80.81259
Belize,BLZ,2005,80.7494
Belize,BLZ,2006,82.47564
Belize,BLZ,2007,82.96688
Belize,BLZ,2008,82.69994
Belize,BLZ,2009,86.1444
Belize,BLZ,2010,89.84263
Belize,BLZ,2011,91.57869
Belize,BLZ,2012,93.62605
Belize,BLZ,2013,98.63555
Belize,BLZ,2014,105.7222
Benin,BEN,1990,1516.395
Benin,BEN,1991,1528.3992
Benin,BEN,1992,1529.1892
Benin,BEN,1993,1529.2343
Benin,BEN,1994,1543.5413
Benin,BEN,1995,1553.1638
Benin,BEN,1996,1571.1498
Benin,BEN,1997,1563.7268
Benin,BEN,1998,1568.5354
Benin,BEN,1999,1570.6655
Benin,BEN,2000,1585.9452
Benin,BEN,2001,1588.1572
Benin,BEN,2002,1603.8109
Benin,BEN,2003,1608.5255
Benin,BEN,2004,1610.4613
Benin,BEN,2005,1608.3851
Benin,BEN,2006,1629.062
Benin,BEN,2007,1641.9603
Benin,BEN,2008,1690.3513
Benin,BEN,2009,1743.5679
Benin,BEN,2010,1785.2773
Benin,BEN,2011,1831.2374
Benin,BEN,2012,1862.0992
Benin,BEN,2013,1894.7135
Benin,BEN,2014,1912.1406
Bermuda,BMU,1990,57.67465
Bermuda,BMU,1991,56.202065
Bermuda,BMU,1992,53.73498
Bermuda,BMU,1993,54.002823
Bermuda,BMU,1994,53.141872
Bermuda,BMU,1995,51.016266
Bermuda,BMU,1996,52.123253
Bermuda,BMU,1997,49.69983
Bermuda,BMU,1998,48.966774
Bermuda,BMU,1999,49.04609
Bermuda,BMU,2000,49.429066
Bermuda,BMU,2001,48.10412
Bermuda,BMU,2002,48.018887
Bermuda,BMU,2003,48.100014
Bermuda,BMU,2004,48.028458
Bermuda,BMU,2005,48.405136
Bermuda,BMU,2006,49.40579
Bermuda,BMU,2007,49.59825
Bermuda,BMU,2008,50.20498
Bermuda,BMU,2009,50.791874
Bermuda,BMU,2010,51.21342
Bermuda,BMU,2011,52.16245
Bermuda,BMU,2012,53.372177
Bermuda,BMU,2013,54.608475
Bermuda,BMU,2014,55.98421
Bhutan,BTN,1990,208.6338
Bhutan,BTN,1991,212.34401
Bhutan,BTN,1992,215.5377
Bhutan,BTN,1993,219.16298
Bhutan,BTN,1994,222.52333
Bhutan,BTN,1995,226.31271
Bhutan,BTN,1996,226.20221
Bhutan,BTN,1997,231.5388
Bhutan,BTN,1998,236.35501
Bhutan,BTN,1999,237.15753
Bhutan,BTN,2000,245.37236
Bhutan,BTN,2001,248.66211
Bhutan,BTN,2002,251.94067
Bhutan,BTN,2003,258.05447
Bhutan,BTN,2004,261.84256
Bhutan,BTN,2005,266.46133
Bhutan,BTN,2006,270.62442
Bhutan,BTN,2007,275.66098
Bhutan,BTN,2008,280.39847
Bhutan,BTN,2009,286.15308
Bhutan,BTN,2010,289.96616
Bhutan,BTN,2011,294.08157
Bhutan,BTN,2012,297.6706
Bhutan,BTN,2013,301.37888
Bhutan,BTN,2014,305.39194
Bolivia,BOL,1990,2979.1863
Bolivia,BOL,1991,2916.2979
Bolivia,BOL,1992,2846.3103
Bolivia,BOL,1993,2806.0518
Bolivia,BOL,1994,2733.4768
Bolivia,BOL,1995,2717.1658
Bolivia,BOL,1996,2669.1047
Bolivia,BOL,1997,2678.0483
Bolivia,BOL,1998,2666.0203
Bolivia,BOL,1999,2658.7883
Bolivia,BOL,2000,2636.747
Bolivia,BOL,2001,2607.2974
Bolivia,BOL,2002,2584.3223
Bolivia,BOL,2003,2573.4573
Bolivia,BOL,2004,2550.1472
Bolivia,BOL,2005,2550.6458
Bolivia,BOL,2006,2569.8823
Bolivia,BOL,2007,2589.3445
Bolivia,BOL,2008,2625.67
Bolivia,BOL,2009,2671.6284
Bolivia,BOL,2010,2726.8916
Bolivia,BOL,2011,2802.9087
Bolivia,BOL,2012,2876.6968
Bolivia,BOL,2013,2955.3608
Bolivia,BOL,2014,3036.4463
Bosnia and Herzegovina,BIH,1990,6204.7637
Bosnia and Herzegovina,BIH,1991,6879.8203
Bosnia and Herzegovina,BIH,1992,6945.647
Bosnia and Herzegovina,BIH,1993,7152.4976
Bosnia and Herzegovina,BIH,1994,7252.4805
Bosnia and Herzegovina,BIH,1995,7310.4126
Bosnia and Herzegovina,BIH,1996,7254.1836
Bosnia and Herzegovina,BIH,1997,7184.237
Bosnia and Herzegovina,BIH,1998,6886.668
Bosnia and Herzegovina,BIH,1999,6936.066
Bosnia and Herzegovina,BIH,2000,7159.863
Bosnia and Herzegovina,BIH,2001,7358.1523
Bosnia and Herzegovina,BIH,2002,7563.797
Bosnia and Herzegovina,BIH,2003,7649.2666
Bosnia and Herzegovina,BIH,2004,7624.518
Bosnia and Herzegovina,BIH,2005,7990.3755
Bosnia and Herzegovina,BIH,2006,7877.8955
Bosnia and Herzegovina,BIH,2007,8341.666
Bosnia and Herzegovina,BIH,2008,7981.2563
Bosnia and Herzegovina,BIH,2009,8091.952
Bosnia and Herzegovina,BIH,2010,8122.079
Bosnia and Herzegovina,BIH,2011,8229.729
Bosnia and Herzegovina,BIH,2012,8196.897
Bosnia and Herzegovina,BIH,2013,8346.571
Bosnia and Herzegovina,BIH,2014,8449.683
Botswana,BWA,1990,923.52264
Botswana,BWA,1991,979.76776
Botswana,BWA,1992,1050.7596
Botswana,BWA,1993,1129.2416
Botswana,BWA,1994,1226.6162
Botswana,BWA,1995,1328.8723
Botswana,BWA,1996,1425.7686
Botswana,BWA,1997,1507.4841
Botswana,BWA,1998,1580.1805
Botswana,BWA,1999,1631.9559
Botswana,BWA,2000,1680.4873
Botswana,BWA,2001,1714.2972
Botswana,BWA,2002,1728.5898
Botswana,BWA,2003,1704.3771
Botswana,BWA,2004,1644.7686
Botswana,BWA,2005,1570.1268
Botswana,BWA,2006,1529.3947
Botswana,BWA,2007,1458.347
Botswana,BWA,2008,1440.5667
Botswana,BWA,2009,1432.5082
Botswana,BWA,2010,1438.7744
Botswana,BWA,2011,1445.222
Botswana,BWA,2012,1444.6171
Botswana,BWA,2013,1450.1531
Botswana,BWA,2014,1457.7079
Brazil,BRA,1990,150020.47
Brazil,BRA,1991,148883.73
Brazil,BRA,1992,151624.4
Brazil,BRA,1993,157890.23
Brazil,BRA,1994,159255.53
Brazil,BRA,1995,160568.11
Brazil,BRA,1996,163217.1
Brazil,BRA,1997,162753.69
Brazil,BRA,1998,165700.98
Brazil,BRA,1999,166782.39
Brazil,BRA,2000,166826.52
Brazil,BRA,2001,167379.08
Brazil,BRA,2002,168161.52
Brazil,BRA,2003,169253.2
Brazil,BRA,2004,170150.83
Brazil,BRA,2005,166779.47
Brazil,BRA,2006,167391.78
Brazil,BRA,2007,167648.08
Brazil,BRA,2008,168313.94
Brazil,BRA,2009,169389.81
Brazil,BRA,2010,170141.61
Brazil,BRA,2011,170575.62
Brazil,BRA,2012,168828.22
Brazil,BRA,2013,168753.69
Brazil,BRA,2014,167745.4
Brunei,BRN,1990,204.26736
Brunei,BRN,1991,201.44455
Brunei,BRN,1992,200.76967
Brunei,BRN,1993,199.16629
Brunei,BRN,1994,190.09398
Brunei,BRN,1995,186.48634
Brunei,BRN,1996,180.59848
Brunei,BRN,1997,183.15302
Brunei,BRN,1998,188.60272
Brunei,BRN,1999,191.04611
Brunei,BRN,2000,190.7445
Brunei,BRN,2001,188.17189
Brunei,BRN,2002,192.30617
Brunei,BRN,2003,198.70285
Brunei,BRN,2004,200.75002
Brunei,BRN,2005,203.6028
Brunei,BRN,2006,203.60654
Brunei,BRN,2007,199.81184
Brunei,BRN,2008,199.13226
Brunei,BRN,2009,203.69919
Brunei,BRN,2010,208.55122
Brunei,BRN,2011,209.57755
Brunei,BRN,2012,212.03117
Brunei,BRN,2013,220.48566
Brunei,BRN,2014,226.76015
Bulgaria,BGR,1990,26511.396
Bulgaria,BGR,1991,26346.303
Bulgaria,BGR,1992,27105.727
Bulgaria,BGR,1993,27645.229
Bulgaria,BGR,1994,28473.928
Bulgaria,BGR,1995,28777.316
Bulgaria,BGR,1996,28893.318
Bulgaria,BGR,1997,29569.936
Bulgaria,BGR,1998,28644.36
Bulgaria,BGR,1999,27212.549
Bulgaria,BGR,2000,26939.988
Bulgaria,BGR,2001,26284.39
Bulgaria,BGR,2002,25778.271
Bulgaria,BGR,2003,25449.568
Bulgaria,BGR,2004,25277.428
Bulgaria,BGR,2005,25411.48
Bulgaria,BGR,2006,25244.342
Bulgaria,BGR,2007,24465.488
Bulgaria,BGR,2008,23755.893
Bulgaria,BGR,2009,23222.738
Bulgaria,BGR,2010,22760.967
Bulgaria,BGR,2011,22386.191
Bulgaria,BGR,2012,21775.102
Bulgaria,BGR,2013,21322.729
Bulgaria,BGR,2014,21781.451
Burkina Faso,BFA,1990,1931.592
Burkina Faso,BFA,1991,1919.7057
Burkina Faso,BFA,1992,1935.5781
Burkina Faso,BFA,1993,1969.5713
Burkina Faso,BFA,1994,1999.8931
Burkina Faso,BFA,1995,2033.2029
Burkina Faso,BFA,1996,2026.7325
Burkina Faso,BFA,1997,2040.3247
Burkina Faso,BFA,1998,2052.1575
Burkina Faso,BFA,1999,2060.3152
Burkina Faso,BFA,2000,2087.9075
Burkina Faso,BFA,2001,2067.7166
Burkina Faso,BFA,2002,2067.054
Burkina Faso,BFA,2003,2078.9414
Burkina Faso,BFA,2004,2113.094
Burkina Faso,BFA,2005,2149.9473
Burkina Faso,BFA,2006,2172.1675
Burkina Faso,BFA,2007,2214.0713
Burkina Faso,BFA,2008,2245.3972
Burkina Faso,BFA,2009,2302.032
Burkina Faso,BFA,2010,2374.724
Burkina Faso,BFA,2011,2431.7942
Burkina Faso,BFA,2012,2514.7307
Burkina Faso,BFA,2013,2597.5566
Burkina Faso,BFA,2014,2684.608
Burundi,BDI,1990,3566.4119
Burundi,BDI,1991,3559.784
Burundi,BDI,1992,3541.6704
Burundi,BDI,1993,3558.8716
Burundi,BDI,1994,3534.0608
Burundi,BDI,1995,3520.119
Burundi,BDI,1996,3438.271
Burundi,BDI,1997,3311.022
Burundi,BDI,1998,3168.9216
Burundi,BDI,1999,2998.7346
Burundi,BDI,2000,2887.1416
Burundi,BDI,2001,2711.9517
Burundi,BDI,2002,2594.289
Burundi,BDI,2003,2493.8733
Burundi,BDI,2004,2426.495
Burundi,BDI,2005,2386.439
Burundi,BDI,2006,2323.343
Burundi,BDI,2007,2272.3127
Burundi,BDI,2008,2231.7537
Burundi,BDI,2009,2199.447
Burundi,BDI,2010,2221.0156
Burundi,BDI,2011,2248.294
Burundi,BDI,2012,2288.1748
